actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
252,PT06M21.00S,2021-11-13T01:52:30.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,28,35,2021-11-13T01:52:34Z,2500000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,251.0,,,,,,,,,,,,,,,,,
253,PT06M21.00S,2021-11-13T01:52:33.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,28,35,2021-11-13T01:52:33Z,2510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M13.00S,2021-11-13T01:52:47.3Z,2,REGULAR,foul,personal,['2freethrow'],1629660,,,1610612758,28,35,2021-11-13T01:52:59Z,2520000,,,0,,T. Jerome shooting personal FOUL (1 PF) (Fox 2 FT),"[1629660, 1628368]",1610612760.0,OKC,shooting,,,Jerome,T. Jerome,,,,,,,,1626302.0,,,,,,,,,,,,,1.0,0.0,Fox,1628368.0
256,PT06M13.00S,2021-11-13T01:53:05.3Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,28,36,2021-11-13T01:53:05Z,2540000,,,0,,D. Fox Free Throw 1 of 2 (8 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
257,PT06M13.00S,2021-11-13T01:53:06.2Z,2,REGULAR,substitution,out,[],1629026,,,1610612758,28,36,2021-11-13T01:53:13Z,2550000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M13.00S,2021-11-13T01:53:06.2Z,2,REGULAR,substitution,in,[],1629652,,,1610612758,28,36,2021-11-13T01:53:13Z,2560000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M13.00S,2021-11-13T01:53:24.7Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,28,37,2021-11-13T01:53:24Z,2570000,,,0,,D. Fox Free Throw 2 of 2 (9 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
260,PT06M08.00S,2021-11-13T01:53:35.5Z,2,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612760,28,37,2021-11-13T01:53:41Z,2580000,,,0,,D. Fox shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1628368, 1628983]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,203593.0,,,,,,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0
262,PT06M08.00S,2021-11-13T01:53:55.1Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,29,37,2021-11-13T01:53:55Z,2600000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (5 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
263,PT06M08.00S,2021-11-13T01:54:08.1Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,30,37,2021-11-13T01:54:08Z,2610000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (6 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
264,PT06M01.00S,2021-11-13T01:54:16.3Z,2,REGULAR,3pt,Jump Shot,[],1629002,71.30420499342969,15.441176470588236,1610612758,30,40,2021-11-13T01:54:21Z,2620000,-173.0,217.0,1,right,C. Metu 27' 3PT  (3 PTS) (B. Hield 4 AST),"[1629002, 1627741]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,27.76,Made,,,,,,,,,3.0,,,B. Hield,1627741.0,4.0,,,,
266,PT05M36.00S,2021-11-13T01:54:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,5.075558475689881,47.794117647058826,1610612760,32,40,2021-11-13T01:54:45Z,2640000,11.0,-5.0,1,left,L. Dort Layup (5 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,1.2,Made,,,,,,,,,5.0,,,,,,,,,
267,PT05M29.00S,2021-11-13T01:54:50.3Z,2,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612758,32,40,2021-11-13T01:55:00Z,2650000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Metu 2 FT),"[1628983, 1629002]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,1626302.0,,,,,,,,,,,,,2.0,0.0,Metu,1629002.0
269,PT05M29.00S,2021-11-13T01:55:17.8Z,2,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,32,40,2021-11-13T01:55:17Z,2670000,,,0,,MISS C. Metu Free Throw 1 of 2,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Missed,,,,,,,,,,,,,,,,,,
270,PT05M29.00S,2021-11-13T01:55:17.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,32,40,2021-11-13T01:55:17Z,2680000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,269.0,,,,,,,,,,,,,,,,,
271,PT05M29.00S,2021-11-13T01:55:18.5Z,2,REGULAR,substitution,out,[],1630526,,,1610612758,32,40,2021-11-13T01:55:22Z,2690000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M29.00S,2021-11-13T01:55:18.5Z,2,REGULAR,substitution,in,[],203488,,,1610612758,32,40,2021-11-13T01:55:22Z,2700000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M29.00S,2021-11-13T01:55:38.3Z,2,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,32,41,2021-11-13T01:55:38Z,2710000,,,0,,C. Metu Free Throw 2 of 2 (4 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
274,PT05M23.00S,2021-11-13T01:55:46.0Z,2,REGULAR,3pt,Jump Shot,[],203488,33.196452036793694,48.28431372549019,1610612760,32,41,2021-11-13T01:55:51Z,2720000,9.0,260.0,1,left,MISS M. Muscala 25' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,
275,PT05M19.00S,2021-11-13T01:55:50.0Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,32,41,2021-11-13T01:55:51Z,2730000,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,274.0,,2.0,2.0,0.0,,,,,,,,,,,,,
276,PT05M14.00S,2021-11-13T01:55:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.32917214191852,45.588235294117645,1610612758,32,41,2021-11-13T02:15:40Z,2732500,-22.0,20.0,1,right,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,2.95,Missed,,,,,,,,,,,,,,,,,,
277,PT05M11.00S,2021-11-13T01:56:00.5Z,2,REGULAR,rebound,offensive,[],202684,,,1610612758,32,41,2021-11-13T02:15:40Z,2733750,,,0,,T. Thompson REBOUND (Off:2 Def:3),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,276.0,,5.0,3.0,2.0,,,,,,,,,,,,,
351,PT05M11.00S,2021-11-13T01:55:58.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,92.95335085413929,49.50980392156863,1610612758,32,41,2021-11-13T02:17:25Z,2735000,-2.0,14.0,1,right,MISS T. Thompson putback Layup - blocked,"[202684, 1629647]",1610612758.0,SAC,putback,,,Thompson,T. Thompson,,,,,1.39,Missed,,,,,,,,,,Bazley,1629647.0,,,,,,,
352,PT05M11.00S,2021-11-13T01:55:58.7Z,2,REGULAR,block,,[],1629647,,,1610612758,32,41,2021-11-13T02:07:32Z,2737500,,,0,,D. Bazley BLOCK (2 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
353,PT05M09.00S,2021-11-13T01:56:00.7Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,32,41,2021-11-13T02:17:41Z,2738750,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,351.0,,1.0,1.0,0.0,,,,,,,,,,,,,
278,PT05M03.00S,2021-11-13T01:56:06.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.469776609724048,49.50980392156863,1610612760,34,41,2021-11-13T01:56:12Z,2760000,2.0,-1.0,1,left,S. Gilgeous-Alexander running Layup (8 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,0.27,Made,,,,,,,,,8.0,,,,,,,,,
279,PT04M50.00S,2021-11-13T01:56:19.0Z,2,REGULAR,2pt,Jump Shot,[],1627741,79.58278580814718,28.676470588235293,1610612758,34,41,2021-11-13T01:56:24Z,2770000,-107.0,139.0,1,right,MISS B. Hield 17' pullup Shot,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,17.55,Missed,,,,,,,,,,,,,,,,,,
280,PT04M48.00S,2021-11-13T01:56:21.0Z,2,REGULAR,rebound,offensive,[],202684,,,1610612758,34,41,2021-11-13T01:56:21Z,2780000,,,0,,T. Thompson REBOUND (Off:3 Def:3),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,279.0,,6.0,3.0,3.0,,,,,,,,,,,,,
281,PT04M37.00S,2021-11-13T01:56:32.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,70.90998685939553,83.08823529411765,1610612758,34,44,2021-11-13T01:56:38Z,2790000,165.0,221.0,1,right,D. Fox 27' 3PT step back (12 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,27.6,Made,,,,,,,,,12.0,,,,,,,,,
283,PT04M22.00S,2021-11-13T01:56:46.7Z,2,REGULAR,3pt,Jump Shot,[],1628983,21.76412614980289,87.5,1610612760,34,44,2021-11-13T02:03:05Z,2810000,-188.0,152.0,1,left,MISS S. Gilgeous-Alexander 24' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,24.14,Missed,,,,,,,,,,,,,,,,,,
284,PT04M18.00S,2021-11-13T01:56:50.4Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612758,34,44,2021-11-13T01:56:50Z,2820000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,283.0,,1.0,1.0,0.0,,,,,,,,,,,,,
285,PT04M16.00S,2021-11-13T01:56:55.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,34,44,2021-11-13T01:56:55Z,2830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M16.00S,2021-11-13T01:57:03.2Z,2,REGULAR,substitution,out,[],1629660,,,1610612758,34,44,2021-11-13T01:57:09Z,2840000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M16.00S,2021-11-13T01:57:03.2Z,2,REGULAR,substitution,out,[],202684,,,1610612758,34,44,2021-11-13T01:57:09Z,2850000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M16.00S,2021-11-13T01:57:03.2Z,2,REGULAR,substitution,in,[],1630581,,,1610612758,34,44,2021-11-13T01:57:09Z,2860000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M16.00S,2021-11-13T01:57:03.2Z,2,REGULAR,substitution,in,[],1626158,,,1610612758,34,44,2021-11-13T01:57:09Z,2870000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M10.00S,2021-11-13T01:57:22.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.85479632063075,61.51960784313726,1610612758,34,46,2021-11-13T01:57:29Z,2880000,58.0,15.0,1,right,H. Barnes driving Layup (7 PTS),[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,5.94,Made,,,,,,,,,7.0,,,,,,,,,
291,PT04M10.00S,2021-11-13T01:57:26.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629647,,,1610612758,34,46,2021-11-13T01:57:37Z,2890000,,,0,,D. Bazley shooting personal FOUL (1 PF) (Barnes 1 FT),"[1629647, 203084]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,,,,1626302.0,,,,,,,,,,,,,1.0,0.0,Barnes,203084.0
293,PT04M10.00S,2021-11-13T01:57:50.3Z,2,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,34,46,2021-11-13T01:57:58Z,2910000,,,0,,MISS H. Barnes Free Throw 1 of 1,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,
294,PT04M08.00S,2021-11-13T01:57:52.3Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,34,46,2021-11-13T01:57:58Z,2920000,,,0,,D. Bazley REBOUND (Off:0 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,293.0,,3.0,3.0,0.0,,,,,,,,,,,,,
295,PT04M01.00S,2021-11-13T01:57:57.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,5.732588699080158,44.6078431372549,1610612760,34,46,2021-11-13T02:04:30Z,2930000,27.0,1.0,1,left,MISS D. Bazley driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,2.7,Missed,,,,,,,,,,,,,,,,,,
296,PT03M58.00S,2021-11-13T01:58:00.7Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612758,34,46,2021-11-13T01:58:02Z,2940000,,,0,,R. Holmes REBOUND (Off:3 Def:7),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,295.0,,10.0,7.0,3.0,,,,,,,,,,,,,
297,PT03M53.00S,2021-11-13T01:58:06.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,93.77463863337714,51.71568627450981,1610612758,34,48,2021-11-13T01:58:16Z,2950000,9.0,6.0,1,right,R. Holmes cutting Layup (8 PTS) (B. Hield 5 AST),"[1626158, 1627741]",1610612758.0,SAC,cutting,,,Holmes,R. Holmes,,,,,1.05,Made,,,,,,,,,8.0,,,B. Hield,1627741.0,5.0,,,,
299,PT03M41.00S,2021-11-13T01:58:21.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,6.389618922470433,49.01960784313725,1610612760,36,48,2021-11-13T01:58:29Z,2970000,5.0,8.0,1,left,L. Dort cutting Layup (7 PTS) (J. Giddey 1 AST),"[1629652, 1630581]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,0.9,Made,,,,,,,,,7.0,,,J. Giddey,1630581.0,1.0,,,,
301,PT03M41.00S,2021-11-13T01:58:26.8Z,2,REGULAR,foul,personal,['1freethrow'],1627741,,,1610612760,36,48,2021-11-13T01:58:46Z,2990000,,,0,,B. Hield shooting personal FOUL (1 PF) (Dort 1 FT),"[1627741, 1629652]",1610612758.0,SAC,shooting,,,Hield,B. Hield,,,,,,,,1626302.0,,,,,,,,,,,,,1.0,0.0,Dort,1629652.0
303,PT03M41.00S,2021-11-13T01:58:36.0Z,2,REGULAR,substitution,out,[],1629002,,,1610612760,36,48,2021-11-13T01:58:43Z,3010000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M41.00S,2021-11-13T01:58:36.0Z,2,REGULAR,substitution,in,[],1630169,,,1610612760,36,48,2021-11-13T01:58:43Z,3020000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M41.00S,2021-11-13T01:59:01.5Z,2,REGULAR,freethrow,1 of 1,[],1629652,,,1610612760,37,48,2021-11-13T01:59:01Z,3030000,,,0,,L. Dort Free Throw 1 of 1 (8 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
306,PT03M32.00S,2021-11-13T01:59:06.5Z,2,REGULAR,3pt,Jump Shot,[],1628368,67.23061760840999,47.30392156862745,1610612758,37,48,2021-11-13T02:05:35Z,3040000,-13.0,256.0,1,right,MISS D. Fox 25' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
307,PT03M30.00S,2021-11-13T01:59:08.4Z,2,REGULAR,rebound,offensive,[],1626158,,,1610612758,37,48,2021-11-13T01:59:08Z,3050000,,,0,,R. Holmes REBOUND (Off:4 Def:7),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,306.0,,11.0,7.0,4.0,,,,,,,,,,,,,
308,PT03M23.00S,2021-11-13T01:59:15.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627741,89.56964520367937,48.03921568627451,1610612758,37,48,2021-11-13T02:06:08Z,3060000,-10.0,46.0,1,right,MISS B. Hield driving floating Shot,[1627741],1610612758.0,SAC,driving floating,,,Hield,B. Hield,,,,,4.65,Missed,,,,,,,,,,,,,,,,,,
309,PT03M21.00S,2021-11-13T01:59:17.1Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,37,48,2021-11-13T01:59:19Z,3070000,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,308.0,,4.0,4.0,0.0,,,,,,,,,,,,,
310,PT03M15.00S,2021-11-13T01:59:23.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,8.623521681997373,54.41176470588235,1610612760,37,48,2021-11-13T02:06:46Z,3080000,-22.0,29.0,1,left,MISS J. Giddey driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,3.61,Missed,,,,,,,,,,,,,,,,,,
311,PT03M11.00S,2021-11-13T01:59:27.3Z,2,REGULAR,rebound,offensive,[],1629652,,,1610612760,37,48,2021-11-13T01:59:27Z,3090000,,,0,,L. Dort REBOUND (Off:2 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,310.0,,3.0,1.0,2.0,,,,,,,,,,,,,
312,PT03M11.00S,2021-11-13T01:59:27.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629652,5.590000152587891,50.0,1610612760,39,48,2021-11-13T01:59:27Z,3100000,0.0,0.0,1,left,L. Dort tip Layup (10 PTS),[1629652],1610612760.0,OKC,tip,,,Dort,L. Dort,,,,,0.0,Made,,,,,,,,,10.0,,,,,,,,,
313,PT02M55.00S,2021-11-13T01:59:44.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,85.62746386333771,46.32352941176471,1610612758,39,50,2021-11-13T02:07:15Z,3110000,-18.0,83.0,1,right,R. Holmes 8' floating Jump Shot (10 PTS) (T. Haliburton 2 AST),"[1626158, 1630169]",1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,8.46,Made,,,,,,,,,10.0,,,T. Haliburton,1630169.0,2.0,,,,
315,PT02M42.00S,2021-11-13T01:59:56.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.732588699080158,49.01960784313725,1610612760,41,50,2021-11-13T02:00:00Z,3130000,5.0,1.0,1,left,S. Gilgeous-Alexander driving Layup (10 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,0.51,Made,,,,,,,,,10.0,,,,,,,,,
316,PT02M26.00S,2021-11-13T02:00:22.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203488,,,1610612758,41,50,2021-11-13T02:00:34Z,3140000,,,0,,M. Muscala shooting personal FOUL (1 PF) (Barnes 2 FT),"[203488, 203084]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,,,,1830.0,,,,,,,,,,,,,1.0,0.0,Barnes,203084.0
318,PT02M26.00S,2021-11-13T02:00:39.8Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,41,50,2021-11-13T02:00:39Z,3160000,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,
319,PT02M26.00S,2021-11-13T02:00:39.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,41,50,2021-11-13T02:00:39Z,3170000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,318.0,,,,,,,,,,,,,,,,,
320,PT02M26.00S,2021-11-13T02:00:56.1Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,41,51,2021-11-13T02:00:56Z,3180000,,,0,,H. Barnes Free Throw 2 of 2 (8 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
321,PT02M18.00S,2021-11-13T02:01:04.8Z,2,REGULAR,3pt,Jump Shot,[],203488,34.247700394218136,51.9607843137255,1610612760,41,51,2021-11-13T02:01:09Z,3190000,-10.0,269.0,1,left,MISS M. Muscala 26' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,
322,PT02M14.00S,2021-11-13T02:01:08.8Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612758,41,51,2021-11-13T02:01:09Z,3200000,,,0,,T. Haliburton REBOUND (Off:1 Def:2),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,321.0,,3.0,2.0,1.0,,,,,,,,,,,,,
323,PT02M13.00S,2021-11-13T02:01:15.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612758,41,51,2021-11-13T02:01:34Z,3210000,,,0,,L. Dort personal FOUL (2 PF) (Barnes 2 FT),"[1629652, 203084]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,203593.0,,,,,,,,,,,,,2.0,0.0,Barnes,203084.0
325,PT02M13.00S,2021-11-13T02:01:38.0Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,41,52,2021-11-13T02:01:38Z,3230000,,,0,,H. Barnes Free Throw 1 of 2 (9 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
326,PT02M13.00S,2021-11-13T02:01:53.8Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,41,53,2021-11-13T02:01:53Z,3240000,,,0,,H. Barnes Free Throw 2 of 2 (10 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
327,PT01M57.00S,2021-11-13T02:02:10.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.338370565045992,42.40196078431372,1610612760,41,53,2021-11-13T02:02:14Z,3250000,38.0,-2.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.81,Missed,,,,,,,,,,,,,,,,,,
328,PT01M54.00S,2021-11-13T02:02:13.7Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612758,41,53,2021-11-13T02:02:14Z,3260000,,,0,,T. Haliburton REBOUND (Off:1 Def:3),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,327.0,,4.0,3.0,1.0,,,,,,,,,,,,,
331,PT01M51.00S,2021-11-13T02:02:30.7Z,2,REGULAR,turnover,offensive goaltending,[],1626158,,,1610612758,41,53,2021-11-13T02:02:54Z,3290000,,,0,,R. Holmes offensive goaltending TURNOVER (4 TO),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,1830.0,,,,4.0,,,,,,,,,,,,
332,PT01M34.00S,2021-11-13T02:02:50.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,5.206964520367937,50.98039215686274,1610612760,43,53,2021-11-13T02:03:05Z,3300000,-5.0,-4.0,1,left,L. Dort driving Layup (12 PTS) (S. Gilgeous-Alexander 2 AST),"[1629652, 1628983]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,0.61,Made,,,,,,,,,12.0,,,S. Gilgeous-Alexander,1628983.0,2.0,,,,
333,PT01M34.00S,2021-11-13T02:02:53.2Z,2,REGULAR,foul,personal,['1freethrow'],1626158,,,1610612760,43,53,2021-11-13T02:03:11Z,3310000,,,0,,R. Holmes shooting personal FOUL (2 PF) (Dort 1 FT),"[1626158, 1629652]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,203593.0,,,,,,,,,,,,,2.0,0.0,Dort,1629652.0
335,PT01M34.00S,2021-11-13T02:03:22.0Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629652,,,1610612760,43,53,2021-11-13T02:03:24Z,3330000,,,0,,MISS L. Dort Free Throw 1 of 1,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Missed,,,,,,,,,,,,,,,,,,
336,PT01M31.00S,2021-11-13T02:03:25.0Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612758,43,53,2021-11-13T02:03:24Z,3340000,,,0,,T. Haliburton REBOUND (Off:1 Def:4),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,335.0,,5.0,4.0,1.0,,,,,,,,,,,,,
337,PT01M26.00S,2021-11-13T02:03:28.1Z,2,REGULAR,3pt,Jump Shot,[],1630169,67.88764783180025,70.09803921568627,1610612758,43,56,2021-11-13T02:03:35Z,3350000,100.0,249.0,1,right,T. Haliburton 26' 3PT pullup (8 PTS),[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,26.89,Made,,,,,,,,,8.0,,,,,,,,,
