actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
363,PT09M18.00S,2022-02-08T02:27:40.2Z,3,REGULAR,3pt,Jump Shot,[],1630581,68.41327201051249,23.284313725490197,1610612760,49,61,2022-02-08T02:27:44Z,3620000,-134.0,244.0,1,right,MISS J. Giddey 27' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,27.85,Missed,,,,,,,,,,,,,,,,,,,
364,PT09M16.00S,2022-02-08T02:27:42.2Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,49,61,2022-02-08T02:27:44Z,3630000,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,363.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
365,PT09M11.00S,2022-02-08T02:27:48.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203490,10.068988173455978,45.588235294117645,1610612744,49,63,2022-02-08T02:27:54Z,3640000,22.0,42.0,1,left,O. Porter Jr. cutting Layup (2 PTS) (K. Thompson 2 AST),"[203490, 202691]",1610612744.0,GSW,cutting,,,Porter Jr.,O. Porter Jr.,,,,,4.75,Made,,,,,2.0,,,,,,,,,K. Thompson,202691.0,2.0,,,
367,PT09M11.00S,2022-02-08T02:27:54.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,49,63,2022-02-08T02:27:54Z,3660000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT09M00.00S,2022-02-08T02:30:49.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,84.57621550591328,49.26470588235294,1610612760,51,63,2022-02-08T02:31:42Z,3670000,-4.0,92.0,1,right,L. Dort 9' driving floating Jump Shot (15 PTS),[1629652],1610612760.0,OKC,driving floating,,,Dort,L. Dort,,,,,9.26,Made,,,,,15.0,,,,,,,,,,,,,,
369,PT08M40.00S,2022-02-08T02:31:08.7Z,3,REGULAR,3pt,Jump Shot,[],203952,23.209592641261498,8.823529411764707,1610612744,51,63,2022-02-08T02:31:14Z,3680000,206.0,166.0,1,left,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
370,PT08M38.00S,2022-02-08T02:31:10.7Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,51,63,2022-02-08T02:31:14Z,3690000,,,0,,D. Bazley REBOUND (Off:1 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,369.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
371,PT08M31.00S,2022-02-08T02:31:19.1Z,3,REGULAR,2pt,Jump Shot,[],1630544,77.7431011826544,53.431372549019606,1610612760,51,63,2022-02-08T02:31:24Z,3700000,17.0,157.0,1,right,MISS T. Mann 15' pullup Shot,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,15.76,Missed,,,,,,,,,,,,,,,,,,,
372,PT08M28.00S,2022-02-08T02:31:22.1Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,51,63,2022-02-08T02:31:24Z,3710000,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,371.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
373,PT08M21.00S,2022-02-08T02:31:28.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626172,17.296320630749015,38.970588235294116,1610612744,51,65,2022-02-08T02:31:32Z,3720000,55.0,110.0,1,left,K. Looney 12' Jump Shot (6 PTS) (S. Curry 5 AST),"[1626172, 201939]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,12.31,Made,,,,,6.0,,,,,,,,,S. Curry,201939.0,5.0,,,
375,PT07M59.00S,2022-02-08T02:31:49.7Z,3,REGULAR,3pt,Jump Shot,[],1630544,87.86136662286465,3.431372549019608,1610612760,54,65,2022-02-08T02:31:54Z,3740000,-233.0,62.0,1,right,T. Mann 24' 3PT step back (11 PTS) (J. Giddey 4 AST),"[1630544, 1630581]",1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,24.08,Made,,,,,11.0,,,,,,,,,J. Giddey,1630581.0,4.0,,,
377,PT07M40.00S,2022-02-08T02:32:08.8Z,3,REGULAR,3pt,Jump Shot,[],201939,33.590670170827856,71.56862745098039,1610612744,54,68,2022-02-08T02:32:13Z,3760000,-108.0,263.0,1,left,S. Curry 28' 3PT pullup (11 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,28.45,Made,,,,,11.0,,,,,,,,,,,,,,
378,PT07M30.00S,2022-02-08T02:32:19.0Z,3,REGULAR,3pt,Jump Shot,[],1629652,78.13731931668858,94.11764705882352,1610612760,54,68,2022-02-08T02:32:23Z,3770000,221.0,153.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
379,PT07M27.00S,2022-02-08T02:32:22.0Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,54,68,2022-02-08T02:32:23Z,3780000,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,378.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
380,PT07M23.00S,2022-02-08T02:32:26.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,33.85348226018397,60.78431372549019,1610612744,54,68,2022-02-08T02:33:22Z,3790000,-54.0,266.0,1,left,MISS S. Curry 27' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,27.11,Missed,,,,,,,,,,,,,,,,,,,
381,PT07M22.00S,2022-02-08T02:32:27.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,54,68,2022-02-08T02:33:22Z,3800000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,380.0,,,,,,,,,,,,,,,,,,
382,PT07M22.00S,2022-02-08T02:32:30.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,54,68,2022-02-08T02:32:30Z,3810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M07.00S,2022-02-08T02:32:52.9Z,3,REGULAR,3pt,Jump Shot,[],1630581,69.99014454664915,16.911764705882355,1610612760,54,68,2022-02-08T02:32:58Z,3820000,-165.0,230.0,1,right,MISS J. Giddey 28' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,28.3,Missed,,,,,,,,,,,,,,,,,,,
384,PT07M04.00S,2022-02-08T02:32:55.9Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,54,68,2022-02-08T02:32:58Z,3830000,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,383.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
385,PT06M48.00S,2022-02-08T02:33:13.4Z,3,REGULAR,foul,personal,['2freethrow'],202324,,,1610612744,54,68,2022-02-08T02:33:18Z,3840000,,,0,,D. Favors shooting personal FOUL (1 PF) (Thompson 2 FT),"[202324, 202691]",1610612760.0,OKC,shooting,,,Favors,D. Favors,,,,,,,,,,,,1628487.0,,,,1.0,0.0,Thompson,202691.0,,,,,,
387,PT06M48.00S,2022-02-08T02:33:40.5Z,3,REGULAR,freethrow,1 of 2,[],202691,,,1610612744,54,69,2022-02-08T02:33:40Z,3860000,,,0,,K. Thompson Free Throw 1 of 2 (10 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
388,PT06M48.00S,2022-02-08T02:33:55.7Z,3,REGULAR,freethrow,2 of 2,[],202691,,,1610612744,54,70,2022-02-08T02:33:55Z,3870000,,,0,,K. Thompson Free Throw 2 of 2 (11 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
389,PT06M32.00S,2022-02-08T02:34:16.4Z,3,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612760,54,70,2022-02-08T02:34:22Z,3880000,,,0,,K. Looney shooting personal FOUL (3 PF) (Giddey 2 FT),"[1626172, 1630581]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,,2530.0,,,,3.0,0.0,Giddey,1630581.0,,,,,,
391,PT06M32.00S,2022-02-08T02:34:43.1Z,3,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,55,70,2022-02-08T02:34:43Z,3900000,,,0,,J. Giddey Free Throw 1 of 2 (7 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
392,PT06M32.00S,2022-02-08T02:34:54.4Z,3,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,56,70,2022-02-08T02:34:54Z,3910000,,,0,,J. Giddey Free Throw 2 of 2 (8 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
393,PT06M22.00S,2022-02-08T02:35:07.7Z,3,REGULAR,3pt,Jump Shot,[],203490,25.969119579500656,83.57843137254902,1610612744,56,70,2022-02-08T02:35:12Z,3920000,-168.0,192.0,1,left,MISS O. Porter Jr. 25' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
394,PT06M18.00S,2022-02-08T02:35:11.7Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612760,56,70,2022-02-08T02:35:12Z,3930000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,393.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
395,PT06M12.00S,2022-02-08T02:35:16.9Z,3,REGULAR,3pt,Jump Shot,[],1629647,75.3777923784494,12.990196078431374,1610612760,59,70,2022-02-08T02:35:21Z,3940000,-185.0,179.0,1,right,D. Bazley 25' 3PT  (13 PTS) (T. Mann 2 AST),"[1629647, 1630544]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.74,Made,,,,,13.0,,,,,,,,,T. Mann,1630544.0,2.0,,,
397,PT05M52.00S,2022-02-08T02:35:39.9Z,3,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612744,59,70,2022-02-08T02:35:46Z,3960000,,,0,,L. Dort shooting personal FOUL (3 PF) (Curry 2 FT),"[1629652, 201939]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,,,,,2530.0,,,,3.0,0.0,Curry,201939.0,,,,,,
399,PT05M52.00S,2022-02-08T02:36:02.6Z,3,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,59,71,2022-02-08T02:36:02Z,3980000,,,0,,S. Curry Free Throw 1 of 2 (12 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
400,PT05M52.00S,2022-02-08T02:36:03.4Z,3,REGULAR,substitution,out,[],203490,,,1610612744,59,71,2022-02-08T02:36:24Z,3990000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M52.00S,2022-02-08T02:36:03.4Z,3,REGULAR,substitution,out,[],202691,,,1610612744,59,71,2022-02-08T02:36:24Z,4000000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M52.00S,2022-02-08T02:36:03.4Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,59,71,2022-02-08T02:36:24Z,4010000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M52.00S,2022-02-08T02:36:03.4Z,3,REGULAR,substitution,in,[],1629673,,,1610612744,59,71,2022-02-08T02:36:24Z,4020000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M52.00S,2022-02-08T02:36:25.5Z,3,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,59,72,2022-02-08T02:36:25Z,4030000,,,0,,S. Curry Free Throw 2 of 2 (13 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
405,PT05M37.00S,2022-02-08T02:36:41.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,94.43166885676742,41.66666666666667,1610612760,61,72,2022-02-08T02:38:10Z,4040000,-42.0,0.0,1,right,L. Dort driving reverse Layup (17 PTS) (T. Mann 3 AST),"[1629652, 1630544]",1610612760.0,OKC,driving reverse,,,Dort,L. Dort,,,,,4.17,Made,,,,,17.0,,,,,,,,,T. Mann,1630544.0,3.0,,,
407,PT05M26.00S,2022-02-08T02:36:51.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,8.229303547963205,55.63725490196079,1610612744,61,74,2022-02-08T02:36:55Z,4060000,-28.0,25.0,1,left,A. Wiggins driving Layup (15 PTS) (S. Curry 6 AST),"[203952, 201939]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,3.76,Made,,,,,15.0,,,,,,,,,S. Curry,201939.0,6.0,,,
409,PT05M11.00S,2022-02-08T02:37:07.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202324,79.84559789750328,51.71568627450981,1610612760,63,74,2022-02-08T02:37:11Z,4080000,9.0,137.0,1,right,D. Favors 13' Jump Shot (4 PTS) (J. Giddey 5 AST),"[202324, 1630581]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,13.73,Made,,,,,4.0,,,,,,,,,J. Giddey,1630581.0,5.0,,,
411,PT04M51.00S,2022-02-08T02:37:26.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,9.937582128777924,58.57843137254902,1610612744,63,76,2022-02-08T02:38:55Z,4100000,-43.0,41.0,1,left,K. Looney cutting Layup (8 PTS) (S. Curry 7 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,5.93,Made,,,,,8.0,,,,,,,,,S. Curry,201939.0,7.0,,,
413,PT04M38.00S,2022-02-08T02:37:39.3Z,3,REGULAR,turnover,lost ball,[],1630581,,,1610612760,63,76,2022-02-08T02:37:43Z,4120000,,,0,,J. Giddey lost ball TURNOVER (4 TO),"[1630581, 1627780]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,4.0,Payton II,1627780.0,,,,,,,,,,
414,PT04M38.00S,2022-02-08T02:37:39.3Z,3,REGULAR,steal,,[],1627780,,,1610612744,63,76,2022-02-08T02:37:41Z,4130000,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M38.00S,2022-02-08T02:37:42.2Z,3,REGULAR,foul,personal,[],202324,,,1610612744,63,76,2022-02-08T02:38:16Z,4140000,,,0,,D. Favors take personal FOUL (2 PF),"[202324, 1627780]",1610612760.0,OKC,take,,,Favors,D. Favors,,,,,,,,,,,,2530.0,,,,2.0,0.0,Payton II,1627780.0,,,,,,
417,PT04M38.00S,2022-02-08T02:38:10.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,63,76,2022-02-08T02:38:10Z,4160000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M38.00S,2022-02-08T02:40:08.0Z,3,REGULAR,substitution,out,[],1630581,,,1610612744,63,76,2022-02-08T02:40:33Z,4170000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M38.00S,2022-02-08T02:40:08.0Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,63,76,2022-02-08T02:40:33Z,4180000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M38.00S,2022-02-08T02:40:08.0Z,3,REGULAR,substitution,in,[],1629026,,,1610612744,63,76,2022-02-08T02:40:33Z,4190000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M38.00S,2022-02-08T02:40:08.0Z,3,REGULAR,substitution,in,[],1630228,,,1610612744,63,76,2022-02-08T02:40:33Z,4200000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M23.00S,2022-02-08T02:41:07.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203952,19.004599211563733,93.87254901960785,1610612744,63,76,2022-02-08T02:41:12Z,4210000,-219.0,126.0,1,left,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
423,PT04M19.00S,2022-02-08T02:41:11.7Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612760,63,76,2022-02-08T02:41:12Z,4220000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,422.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
424,PT04M12.00S,2022-02-08T02:41:18.1Z,3,REGULAR,3pt,Jump Shot,[],1629652,65.52233902759527,29.65686274509804,1610612760,63,76,2022-02-08T02:41:23Z,4230000,-102.0,272.0,1,right,MISS L. Dort 29' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,29.0,Missed,,,,,,,,,,,,,,,,,,,
425,PT04M09.00S,2022-02-08T02:41:21.1Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,63,76,2022-02-08T02:41:23Z,4240000,,,0,,S. Curry REBOUND (Off:0 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,424.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
426,PT04M04.00S,2022-02-08T02:41:26.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,26.10052562417871,80.63725490196079,1610612744,63,76,2022-02-08T02:42:15Z,4250000,-153.0,193.0,1,left,MISS S. Curry 24' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,24.63,Missed,,,,,,,,,,,,,,,,,,,
427,PT03M59.00S,2022-02-08T02:41:31.7Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,63,76,2022-02-08T02:41:37Z,4260000,,,0,,K. Williams REBOUND (Off:1 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,426.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
428,PT03M54.00S,2022-02-08T02:41:35.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629647,91.40932982917214,43.872549019607845,1610612760,65,76,2022-02-08T03:00:36Z,4270000,-31.0,28.0,1,right,D. Bazley running Layup (15 PTS) (L. Dort 1 AST),"[1629647, 1629652]",1610612760.0,OKC,running,,,Bazley,D. Bazley,,,,,4.17,Made,,,,,15.0,,,,,,,,,L. Dort,1629652.0,1.0,,,
429,PT03M43.00S,2022-02-08T02:41:46.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,8.360709592641262,53.92156862745098,1610612744,65,78,2022-02-08T02:41:50Z,4280000,-20.0,26.0,1,left,J. Poole driving Layup (9 PTS) (S. Curry 8 AST),"[1629673, 201939]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,3.26,Made,,,,,9.0,,,,,,,,,S. Curry,201939.0,8.0,,,
431,PT03M27.00S,2022-02-08T02:42:02.6Z,3,REGULAR,3pt,Jump Shot,[],1629647,91.40932982917214,3.6764705882352944,1610612760,68,78,2022-02-08T02:42:07Z,4300000,-232.0,28.0,1,right,D. Bazley 3PT  (18 PTS) (K. Williams 4 AST),"[1629647, 1629026]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,23.33,Made,,,,,18.0,,,,,,,,,K. Williams,1629026.0,4.0,,,
433,PT03M12.00S,2022-02-08T02:42:19.6Z,3,REGULAR,foul,personal,['2freethrow'],1629647,,,1610612744,68,78,2022-02-08T02:42:34Z,4320000,,,0,,D. Bazley shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1629647, 1630228]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,,,,,,,,1628487.0,,,,1.0,0.0,Kuminga,1630228.0,,,,,,
435,PT03M12.00S,2022-02-08T02:42:45.1Z,3,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,68,79,2022-02-08T02:43:12Z,4340000,,,0,,J. Kuminga Free Throw 1 of 2 (12 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
436,PT03M12.00S,2022-02-08T02:42:45.5Z,3,REGULAR,substitution,out,[],1629652,,,1610612744,68,79,2022-02-08T02:42:57Z,4350000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M12.00S,2022-02-08T02:42:45.5Z,3,REGULAR,substitution,out,[],202324,,,1610612744,68,79,2022-02-08T02:42:57Z,4360000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M12.00S,2022-02-08T02:42:45.5Z,3,REGULAR,substitution,out,[],201939,,,1610612744,68,79,2022-02-08T02:42:57Z,4370000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M12.00S,2022-02-08T02:42:45.5Z,3,REGULAR,substitution,in,[],1629660,,,1610612744,68,79,2022-02-08T02:42:57Z,4380000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M12.00S,2022-02-08T02:42:45.5Z,3,REGULAR,substitution,in,[],1629603,,,1610612744,68,79,2022-02-08T02:42:57Z,4390000,,,0,,SUB in: M. Diakite,[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M12.00S,2022-02-08T02:42:45.5Z,3,REGULAR,substitution,in,[],1627814,,,1610612744,68,79,2022-02-08T02:42:57Z,4400000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M12.00S,2022-02-08T02:42:45.1Z,3,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,68,79,2022-02-08T02:43:12Z,4410000,,,0,,MISS J. Kuminga Free Throw 2 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Missed,,,,,,,,,,,,,,,,,,,
443,PT03M09.00S,2022-02-08T02:42:48.1Z,3,REGULAR,rebound,offensive,[],1627780,,,1610612744,68,79,2022-02-08T02:43:12Z,4420000,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,442.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
444,PT03M08.00S,2022-02-08T02:43:12.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,11.12023653088042,44.36274509803921,1610612744,68,81,2022-02-08T02:45:13Z,4430000,28.0,52.0,1,left,G. Payton II putback Layup (5 PTS),[1627780],1610612744.0,GSW,putback,,,Payton II,G. Payton II,,,,,5.92,Made,,,,,5.0,,,,,,,,,,,,,,
445,PT02M46.00S,2022-02-08T02:43:35.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,92.06636005256242,58.333333333333336,1610612760,68,81,2022-02-08T02:47:10Z,4440000,42.0,22.0,1,right,MISS D. Bazley driving reverse Layup,[1629647],1610612760.0,OKC,driving reverse,,,Bazley,D. Bazley,,,,,4.72,Missed,,,,,,,,,,,,,,,,,,,
446,PT02M45.00S,2022-02-08T02:43:36.8Z,3,REGULAR,rebound,offensive,[],1629603,,,1610612760,68,81,2022-02-08T02:47:10Z,4450000,,,0,,M. Diakite REBOUND (Off:2 Def:2),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,445.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
447,PT02M44.00S,2022-02-08T02:43:38.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629603,90.75229960578186,45.83333333333333,1610612760,68,81,2022-02-08T02:47:34Z,4460000,-21.0,34.0,1,right,MISS M. Diakite putback Layup - blocked,"[1629603, 203952]",1610612760.0,OKC,putback,,,Diakite,M. Diakite,,,,,4.02,Missed,,,,,,,,,,,,,,,,,Wiggins,203952.0,
448,PT02M44.00S,2022-02-08T02:43:38.7Z,3,REGULAR,block,,[],203952,,,1610612760,68,81,2022-02-08T03:28:30Z,4470000,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M43.00S,2022-02-08T02:43:39.7Z,3,REGULAR,rebound,offensive,[],1629647,,,1610612760,68,81,2022-02-08T02:47:34Z,4480000,,,0,,D. Bazley REBOUND (Off:2 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,447.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
450,PT02M42.00S,2022-02-08T02:43:43.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629647,90.22667542706965,53.18627450980392,1610612760,70,81,2022-02-08T02:47:49Z,4490000,16.0,39.0,1,right,D. Bazley tip Layup (20 PTS),[1629647],1610612760.0,OKC,tip,,,Bazley,D. Bazley,,,,,4.25,Made,,,,,20.0,,,,,,,,,,,,,,
451,PT02M15.00S,2022-02-08T02:44:04.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627814,17.296320630749015,59.31372549019608,1610612744,70,83,2022-02-08T02:48:32Z,4500000,-47.0,110.0,1,left,D. Lee 11' floating Jump Shot (5 PTS) (J. Kuminga 3 AST),"[1627814, 1630228]",1610612744.0,GSW,floating,,,Lee,D. Lee,,,,,11.96,Made,,,,,5.0,,,,,,,,,J. Kuminga,1630228.0,3.0,,,
