actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
520,PT11M24.00S,2022-03-05T02:52:30.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,87.33574244415243,43.13725490196079,1610612760,87,111,2022-03-05T02:52:36Z,5000000,-34.0,67.0,1,right,MISS T. Maledon 7' driving Layup - blocked,"[1630177, 1627752]",1610612760.0,OKC,driving,,,Maledon,T. Maledon,,,,,7.48,Missed,,,,,,,,,,,,,Prince,1627752.0,,,,
521,PT11M24.00S,2022-03-05T02:52:30.6Z,4,REGULAR,block,,[],1627752,,,1610612760,87,111,2022-03-05T02:52:33Z,5010000,,,0,,T. Prince BLOCK (2 BLK),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
522,PT11M20.00S,2022-03-05T02:52:34.6Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,87,111,2022-03-05T02:52:36Z,5020000,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,520.0,3.0,3.0,0.0
523,PT11M18.00S,2022-03-05T02:52:38.9Z,4,REGULAR,turnover,out-of-bounds,[],1627752,,,1610612750,87,111,2022-03-05T02:52:46Z,5030000,,,0,,T. Prince bad pass out-of-bounds TURNOVER (3 TO),[1627752],1610612750.0,MIN,bad pass,,,Prince,T. Prince,,,,,,,,,,,101284.0,,,,,3.0,,,,,,,,
524,PT11M04.00S,2022-03-05T02:53:01.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630177,72.88107752956637,15.196078431372548,1610612760,90,111,2022-03-05T02:53:06Z,5040000,-174.0,202.0,1,right,T. Maledon 26' 3PT  (3 PTS) (A. Pokusevski 1 AST),"[1630177, 1630197]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,26.69,Made,3.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,,,,
526,PT10M50.00S,2022-03-05T02:53:13.8Z,4,REGULAR,3pt,Jump Shot,[],1626156,28.465834428383708,79.16666666666666,1610612750,90,111,2022-03-05T02:53:25Z,5060000,-146.0,215.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,
527,PT10M48.00S,2022-03-05T02:53:17.5Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612760,90,111,2022-03-05T02:53:17Z,5070000,,,0,,T. Mann REBOUND (Off:1 Def:5),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,526.0,6.0,5.0,1.0
528,PT10M37.00S,2022-03-05T02:53:27.8Z,4,REGULAR,3pt,Jump Shot,[],1630544,73.27529566360053,85.29411764705883,1610612760,90,111,2022-03-05T02:53:33Z,5080000,176.0,199.0,1,right,MISS T. Mann 26' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,
529,PT10M33.00S,2022-03-05T02:53:31.8Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,90,111,2022-03-05T02:53:33Z,5090000,,,0,,T. Prince REBOUND (Off:0 Def:5),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,528.0,5.0,5.0,0.0
530,PT10M23.00S,2022-03-05T02:53:43.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,18.2161629434954,44.11764705882353,1610612750,90,113,2022-03-05T02:53:58Z,5100000,29.0,119.0,1,left,N. Reid 12' turnaround Jump Shot (16 PTS) (M. Beasley 3 AST),"[1629675, 1627736]",1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,12.23,Made,16.0,M. Beasley,1627736.0,3.0,,,,,,,,,,,,,,
531,PT10M23.00S,2022-03-05T02:53:48.9Z,4,REGULAR,foul,personal,['1freethrow'],1630846,,,1610612750,90,113,2022-03-05T02:53:56Z,5110000,,,0,,O. Sarr shooting personal FOUL (2 PF) (Reid 1 FT),"[1630846, 1629675]",1610612760.0,OKC,shooting,,,Sarr,O. Sarr,,,,,,,,,,,1627524.0,2.0,0.0,Reid,1629675.0,,,,,,,,,
533,PT10M23.00S,2022-03-05T02:54:19.2Z,4,REGULAR,freethrow,1 of 1,[],1629675,,,1610612750,90,114,2022-03-05T02:54:19Z,5130000,,,0,,N. Reid Free Throw 1 of 1 (17 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
534,PT10M08.00S,2022-03-05T02:54:35.8Z,4,REGULAR,3pt,Jump Shot,[],1630197,66.70499342969777,54.166666666666664,1610612760,90,114,2022-03-05T02:54:41Z,5140000,21.0,260.0,1,right,MISS A. Pokusevski 26' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,
535,PT10M05.00S,2022-03-05T02:54:38.8Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,90,114,2022-03-05T02:54:41Z,5150000,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,534.0,3.0,3.0,0.0
536,PT09M58.00S,2022-03-05T02:54:45.5Z,4,REGULAR,turnover,lost ball,[],1626156,,,1610612750,90,114,2022-03-05T02:54:49Z,5160000,,,0,,D. Russell lost ball TURNOVER (2 TO),"[1626156, 1630544]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,2.0,Mann,1630544.0,,,,,,
537,PT09M58.00S,2022-03-05T02:54:45.5Z,4,REGULAR,steal,,[],1630544,,,1610612760,90,114,2022-03-05T02:54:47Z,5170000,,,0,,T. Mann STEAL (3 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M48.00S,2022-03-05T02:54:55.3Z,4,REGULAR,turnover,lost ball,[],1630544,,,1610612760,90,114,2022-03-05T02:54:59Z,5180000,,,0,,T. Mann lost ball TURNOVER (7 TO),"[1630544, 1626156]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,7.0,Russell,1626156.0,,,,,,
539,PT09M48.00S,2022-03-05T02:54:55.3Z,4,REGULAR,steal,,[],1626156,,,1610612750,90,114,2022-03-05T02:54:57Z,5190000,,,0,,D. Russell STEAL (3 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M33.00S,2022-03-05T02:55:10.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,8.623521681997373,1.715686274509804,1610612750,90,117,2022-03-05T02:55:15Z,5200000,241.0,29.0,1,left,M. Beasley 24' 3PT  (12 PTS) (D. Russell 7 AST),"[1627736, 1626156]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.31,Made,12.0,D. Russell,1626156.0,7.0,,,,,,,,,,,,,,
542,PT09M20.00S,2022-03-05T02:55:23.1Z,4,REGULAR,2pt,Jump Shot,[],1630197,82.86793692509855,11.029411764705882,1610612760,90,117,2022-03-05T02:55:38Z,5220000,-195.0,109.0,1,right,MISS A. Pokusevski 22' Jump Shot,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,22.31,Missed,,,,,,,,,,,,,,,,,,
543,PT09M15.00S,2022-03-05T02:55:28.1Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,90,117,2022-03-05T02:55:29Z,5230000,,,0,,M. Beasley REBOUND (Off:0 Def:4),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,542.0,4.0,4.0,0.0
544,PT09M08.00S,2022-03-05T02:55:35.5Z,4,REGULAR,3pt,Jump Shot,[],1627752,10.988830486202366,96.32352941176471,1610612750,90,117,2022-03-05T02:55:41Z,5240000,-232.0,51.0,1,left,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,23.71,Missed,,,,,,,,,,,,,,,,,,
545,PT09M05.00S,2022-03-05T02:55:38.5Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,90,117,2022-03-05T02:55:41Z,5250000,,,0,,A. Pokusevski REBOUND (Off:1 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,544.0,4.0,3.0,1.0
546,PT08M50.00S,2022-03-05T02:55:53.6Z,4,REGULAR,2pt,Jump Shot,[],1630544,74.32654402102497,54.166666666666664,1610612760,92,117,2022-03-05T02:55:57Z,5260000,21.0,189.0,1,right,T. Mann 18' step back Jump Shot (15 PTS) (L. Waters III 1 AST),"[1630544, 1630322]",1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,18.99,Made,15.0,L. Waters III,1630322.0,1.0,,,,,,,,,,,,,,
548,PT08M30.00S,2022-03-05T02:56:12.8Z,4,REGULAR,3pt,Jump Shot,[],1627736,10.5946123521682,5.392156862745098,1610612750,92,117,2022-03-05T02:56:17Z,5280000,223.0,47.0,1,left,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,
549,PT08M28.00S,2022-03-05T02:56:14.8Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,92,117,2022-03-05T02:56:17Z,5290000,,,0,,A. Pokusevski REBOUND (Off:1 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,548.0,5.0,4.0,1.0
551,PT08M21.00S,2022-03-05T02:56:28.2Z,4,REGULAR,2pt,Jump Shot,[],1630322,96.66557161629436,9.558823529411764,1610612760,94,117,2022-03-05T02:56:33Z,5310000,-202.0,-21.0,1,right,L. Waters III 20' Jump Shot (5 PTS) (A. Pokusevski 2 AST),"[1630322, 1630197]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,20.33,Made,5.0,A. Pokusevski,1630197.0,2.0,,,,,,,,,,,,,,
553,PT08M21.00S,2022-03-05T02:57:34.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,94,117,2022-03-05T02:57:34Z,5330000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M21.00S,2022-03-05T02:57:37.4Z,4,REGULAR,substitution,out,[],1630544,,,1610612750,94,117,2022-03-05T02:59:06Z,5340000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M21.00S,2022-03-05T02:57:37.4Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,94,117,2022-03-05T02:59:06Z,5350000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M21.00S,2022-03-05T02:57:37.4Z,4,REGULAR,substitution,out,[],1627736,,,1610612750,94,117,2022-03-05T02:59:06Z,5360000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M21.00S,2022-03-05T02:57:37.4Z,4,REGULAR,substitution,out,[],1627752,,,1610612750,94,117,2022-03-05T02:59:06Z,5370000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M21.00S,2022-03-05T02:57:37.4Z,4,REGULAR,substitution,in,[],1628983,,,1610612750,94,117,2022-03-05T02:59:06Z,5380000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M21.00S,2022-03-05T02:57:37.4Z,4,REGULAR,substitution,in,[],1629669,,,1610612750,94,117,2022-03-05T02:59:06Z,5390000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M21.00S,2022-03-05T02:57:37.4Z,4,REGULAR,substitution,in,[],201976,,,1610612750,94,117,2022-03-05T02:59:06Z,5400000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M21.00S,2022-03-05T02:57:37.4Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,94,117,2022-03-05T02:59:06Z,5410000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M10.00S,2022-03-05T02:59:31.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630183,7.835085413929041,42.8921568627451,1610612750,94,119,2022-03-05T02:59:45Z,5420000,36.0,21.0,1,left,J. McDaniels Layup (16 PTS) (P. Beverley 7 AST),"[1630183, 201976]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,4.13,Made,16.0,P. Beverley,201976.0,7.0,,,,,,,,,,,,,,
565,PT08M10.00S,2022-03-05T02:59:36.3Z,4,REGULAR,violation,defensive goaltending,[],1630322,,,1610612750,94,119,2022-03-05T02:59:45Z,5440000,,,0,,L. Waters III defensive goaltending VIOLATION,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,101284.0,,,,,,,,,,,,,
566,PT07M56.00S,2022-03-05T02:59:56.9Z,4,REGULAR,3pt,Jump Shot,[],1630322,91.14651773981603,3.431372549019608,1610612760,94,119,2022-03-05T03:00:01Z,5450000,-233.0,31.0,1,right,MISS L. Waters III 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,23.48,Missed,,,,,,,,,,,,,,,,,,
567,PT07M53.00S,2022-03-05T02:59:59.9Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,94,119,2022-03-05T03:00:01Z,5460000,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,566.0,1.0,1.0,0.0
568,PT07M48.00S,2022-03-05T03:00:05.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629675,32.40801576872536,47.549019607843135,1610612750,94,122,2022-03-05T03:03:06Z,5470000,12.0,252.0,1,left,N. Reid 25' 3PT running (20 PTS) (P. Beverley 8 AST),"[1629675, 201976]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,25.24,Made,20.0,P. Beverley,201976.0,8.0,,,,,,,,,,,,,,
570,PT07M44.00S,2022-03-05T03:00:12.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,94,122,2022-03-05T03:00:12Z,5490000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M44.00S,2022-03-05T03:02:00.5Z,4,REGULAR,substitution,out,[],1630197,,,1610612760,94,122,2022-03-05T03:02:44Z,5500000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M44.00S,2022-03-05T03:02:00.5Z,4,REGULAR,substitution,out,[],1630846,,,1610612760,94,122,2022-03-05T03:02:44Z,5510000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M44.00S,2022-03-05T03:02:00.5Z,4,REGULAR,substitution,out,[],1628983,,,1610612760,94,122,2022-03-05T03:02:44Z,5520000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M44.00S,2022-03-05T03:02:00.5Z,4,REGULAR,substitution,in,[],1630249,,,1610612760,94,122,2022-03-05T03:02:44Z,5530000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M44.00S,2022-03-05T03:02:00.5Z,4,REGULAR,substitution,in,[],1629676,,,1610612760,94,122,2022-03-05T03:02:44Z,5540000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M44.00S,2022-03-05T03:02:00.5Z,4,REGULAR,substitution,in,[],1630544,,,1610612760,94,122,2022-03-05T03:02:44Z,5550000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M35.00S,2022-03-05T03:03:11.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629676,87.07293035479631,42.40196078431372,1610612760,94,122,2022-03-05T03:03:16Z,5560000,-38.0,69.0,1,right,MISS I. Roby 7' Jump Shot,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,7.88,Missed,,,,,,,,,,,,,,,,,,
578,PT07M31.00S,2022-03-05T03:03:15.7Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,94,122,2022-03-05T03:03:16Z,5570000,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,577.0,4.0,4.0,0.0
619,PT07M21.00S,2022-03-05T03:03:23.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,11.169513797634691,41.44454656862745,1610612750,94,122,2022-03-05T03:20:28Z,5585000,43.0,52.0,1,left,MISS J. Nowell 6' Layup - blocked,"[1629669, 1630322]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,6.77,Missed,,,,,,,,,,,,,Waters III,1630322.0,,,,
620,PT07M21.00S,2022-03-05T03:03:23.3Z,4,REGULAR,block,,[],1630322,,,1610612750,94,122,2022-03-05T03:08:53Z,5592500,,,0,,L. Waters III BLOCK (1 BLK),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
621,PT07M19.00S,2022-03-05T03:03:25.3Z,4,REGULAR,rebound,defensive,[],1630177,,,1610612760,94,122,2022-03-05T03:20:28Z,5596250,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,619.0,1.0,1.0,0.0
581,PT07M17.00S,2022-03-05T03:03:34.9Z,4,REGULAR,foul,personal,[],201976,,,1610612760,94,122,2022-03-05T03:08:53Z,5600000,,,0,,P. Beverley take personal FOUL (3 PF),"[201976, 1630177]",1610612750.0,MIN,take,,,Beverley,P. Beverley,,,,,,,,,,,1627524.0,3.0,0.0,Maledon,1630177.0,,,,,,,,,
583,PT07M17.00S,2022-03-05T03:03:47.7Z,4,REGULAR,substitution,out,[],1629162,,,1610612760,94,122,2022-03-05T03:03:34Z,5620000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M17.00S,2022-03-05T03:03:47.7Z,4,REGULAR,substitution,in,[],1627736,,,1610612760,94,122,2022-03-05T03:03:34Z,5630000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M02.00S,2022-03-05T03:04:05.4Z,4,REGULAR,foul,personal,['2freethrow'],201976,,,1610612760,94,122,2022-03-05T03:04:15Z,5640000,,,0,,P. Beverley shooting personal FOUL (4 PF) (Maledon 2 FT),"[201976, 1630177]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,,,,,,1627541.0,4.0,0.0,Maledon,1630177.0,,,,,,,,,
587,PT07M02.00S,2022-03-05T03:04:31.2Z,4,REGULAR,freethrow,1 of 2,[],1630177,,,1610612760,95,122,2022-03-05T03:21:31Z,5660000,,,0,,T. Maledon Free Throw 1 of 2 (4 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
588,PT07M02.00S,2022-03-05T03:04:52.3Z,4,REGULAR,freethrow,2 of 2,[],1630177,,,1610612760,96,122,2022-03-05T03:21:31Z,5670000,,,0,,T. Maledon Free Throw 2 of 2 (5 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
589,PT06M45.00S,2022-03-05T03:05:10.9Z,4,REGULAR,3pt,Jump Shot,[],1630183,30.436925098554536,24.754901960784316,1610612750,96,122,2022-03-05T03:05:16Z,5680000,126.0,234.0,1,left,MISS J. McDaniels 26' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,
590,PT06M41.00S,2022-03-05T03:05:14.9Z,4,REGULAR,rebound,defensive,[],1630177,,,1610612760,96,122,2022-03-05T03:05:16Z,5690000,,,0,,T. Maledon REBOUND (Off:0 Def:2),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,589.0,2.0,2.0,0.0
591,PT06M35.00S,2022-03-05T03:05:19.8Z,4,REGULAR,3pt,Jump Shot,[],1630177,72.7496714848883,77.45098039215686,1610612760,96,122,2022-03-05T03:05:24Z,5700000,137.0,204.0,1,right,MISS T. Maledon 24' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,24.57,Missed,,,,,,,,,,,,,,,,,,
592,PT06M33.00S,2022-03-05T03:05:21.8Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,96,122,2022-03-05T03:05:24Z,5710000,,,0,,M. Beasley REBOUND (Off:0 Def:5),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,591.0,5.0,5.0,0.0
593,PT06M20.00S,2022-03-05T03:05:35.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,15.325229960578188,51.225490196078425,1610612750,96,122,2022-03-05T03:06:28Z,5720000,-6.0,92.0,1,left,MISS J. Nowell 9' driving floating Shot,[1629669],1610612750.0,MIN,driving floating,,,Nowell,J. Nowell,,,,,9.18,Missed,,,,,,,,,,,,,,,,,,
594,PT06M18.00S,2022-03-05T03:05:37.5Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612760,96,122,2022-03-05T03:05:40Z,5730000,,,0,,I. Roby REBOUND (Off:3 Def:6),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,593.0,9.0,6.0,3.0
595,PT06M05.00S,2022-03-05T03:05:50.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,89.43823915900131,55.88235294117647,1610612760,96,122,2022-03-05T03:05:55Z,5740000,29.0,47.0,1,right,MISS T. Mann driving Layup,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,5.53,Missed,,,,,,,,,,,,,,,,,,
596,PT06M02.00S,2022-03-05T03:05:53.9Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,96,122,2022-03-05T03:05:55Z,5750000,,,0,,N. Reid REBOUND (Off:0 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,595.0,5.0,5.0,0.0
597,PT05M56.00S,2022-03-05T03:06:00.8Z,4,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,96,122,2022-03-05T03:06:06Z,5760000,,,0,,J. McDaniels bad pass out-of-bounds TURNOVER (2 TO),[1630183],1610612750.0,MIN,bad pass,,,McDaniels,J. McDaniels,,,,,,,,,,,101284.0,,,,,2.0,,,,,,,,
598,PT05M56.00S,2022-03-05T03:06:05.1Z,4,REGULAR,substitution,out,[],201976,,,1610612760,96,122,2022-03-05T03:06:08Z,5770000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M56.00S,2022-03-05T03:06:05.1Z,4,REGULAR,substitution,in,[],1629006,,,1610612760,96,122,2022-03-05T03:06:08Z,5780000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M34.00S,2022-03-05T03:06:48.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630177,69.33311432325887,23.52941176470588,1610612760,96,122,2022-03-05T03:06:53Z,5790000,-132.0,236.0,1,right,MISS T. Maledon 27' pullup 3PT,[1630177],1610612760.0,OKC,pullup,,,Maledon,T. Maledon,,,,,27.04,Missed,,,,,,,,,,,,,,,,,,
601,PT05M30.00S,2022-03-05T03:06:52.0Z,4,REGULAR,rebound,defensive,[],1629669,,,1610612750,96,122,2022-03-05T03:06:53Z,5800000,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,600.0,1.0,1.0,0.0
602,PT05M14.00S,2022-03-05T03:07:07.0Z,4,REGULAR,3pt,Jump Shot,[],1627736,17.559132720105126,93.62745098039215,1610612750,96,125,2022-03-05T03:07:11Z,5810000,-218.0,113.0,1,left,M. Beasley 24' 3PT  (15 PTS) (J. Nowell 2 AST),"[1627736, 1629669]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.55,Made,15.0,J. Nowell,1629669.0,2.0,,,,,,,,,,,,,,
604,PT05M04.00S,2022-03-05T03:07:20.4Z,4,REGULAR,turnover,out-of-bounds,[],1630544,,,1610612760,96,125,2022-03-05T03:07:26Z,5830000,,,0,,T. Mann bad pass out-of-bounds TURNOVER (8 TO),[1630544],1610612760.0,OKC,bad pass,,,Mann,T. Mann,,,,,,,,,,,101284.0,,,,,8.0,,,,,,,,
605,PT05M04.00S,2022-03-05T03:07:24.3Z,4,REGULAR,substitution,out,[],1630544,,,1610612750,96,125,2022-03-05T03:07:44Z,5840000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M04.00S,2022-03-05T03:07:24.3Z,4,REGULAR,substitution,out,[],1630183,,,1610612750,96,125,2022-03-05T03:07:44Z,5850000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M04.00S,2022-03-05T03:07:24.3Z,4,REGULAR,substitution,out,[],1627736,,,1610612750,96,125,2022-03-05T03:07:44Z,5860000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
