actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
179,PT10M20.00S,2022-04-06T00:42:03.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630535,92.9862023653088,48.03921568627451,1610612757,31,34,2022-04-06T00:43:21Z,1780000,-10.0,13.0,1,right,G. Brown III running Layup (7 PTS),[1630535],1610612757.0,POR,running,,,Brown III,G. Brown III,,,,,,,,,,Made,7.0,1.66,,,,,,,,,,,,,
191,PT10M20.00S,2022-04-06T00:42:05.4Z,2,REGULAR,violation,defensive goaltending,[],1629658,,,1610612757,31,34,2022-04-06T00:43:48Z,1785000,,,0,,J. Hoard defensive goaltending VIOLATION,[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,1627534.0,,,,,,,,,,,,,,,,,,,,
180,PT10M20.00S,2022-04-06T00:42:07.5Z,2,REGULAR,foul,personal,['1freethrow'],1630686,,,1610612757,31,34,2022-04-06T00:42:24Z,1790000,,,0,,G. Kalaitzakis shooting personal FOUL (1 PF) (Brown III 1 FT),"[1630686, 1630535]",1610612760.0,OKC,shooting,,,Kalaitzakis,G. Kalaitzakis,,,,,1627961.0,1.0,0.0,Brown III,1630535.0,,,,,,,,,,,,,,,,
182,PT10M20.00S,2022-04-06T00:42:25.2Z,2,REGULAR,freethrow,1 of 1,[],1630535,,,1610612757,31,35,2022-04-06T00:42:25Z,1810000,,,0,,G. Brown III Free Throw 1 of 1 (8 PTS),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
183,PT10M09.00S,2022-04-06T00:42:38.2Z,2,REGULAR,3pt,Jump Shot,[],1630686,11.383048620236531,3.1862745098039214,1610612760,31,35,2022-04-06T00:43:15Z,1820000,234.0,55.0,1,left,MISS G. Kalaitzakis 24' 3PT,[1630686],1610612760.0,OKC,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,Missed,,24.04,,,,,,,,,,,,,
184,PT10M05.00S,2022-04-06T00:42:41.0Z,2,REGULAR,rebound,defensive,[],1629617,,,1610612757,31,35,2022-04-06T00:42:41Z,1830000,,,0,,R. Perry REBOUND (Off:0 Def:1),[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,,,183.0,1.0,1.0,0.0,,,,,,,,,
185,PT09M56.00S,2022-04-06T00:42:49.8Z,2,REGULAR,3pt,Jump Shot,[],203463,68.80749014454665,75.49019607843137,1610612757,31,35,2022-04-06T00:43:17Z,1840000,127.0,241.0,1,right,MISS B. McLemore 27' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Missed,,27.24,,,,,,,,,,,,,
186,PT09M53.00S,2022-04-06T00:42:52.8Z,2,REGULAR,rebound,offensive,[],1629604,,,1610612757,31,35,2022-04-06T00:45:55Z,1850000,,,0,,C. Elleby REBOUND (Off:1 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,185.0,2.0,1.0,1.0,,,,,,,,,
187,PT09M51.00S,2022-04-06T00:42:55.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629617,68.9388961892247,75.49019607843137,1610612757,31,35,2022-04-06T00:43:20Z,1860000,127.0,239.0,1,right,MISS R. Perry 27' 3PT,[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,Missed,,27.13,,,,,,,,,,,,,
188,PT09M50.00S,2022-04-06T00:42:56.0Z,2,REGULAR,rebound,defensive,[],1630846,,,1610612760,31,35,2022-04-06T00:43:20Z,1870000,,,0,,O. Sarr REBOUND (Off:0 Def:2),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,187.0,2.0,2.0,0.0,,,,,,,,,
189,PT09M44.00S,2022-04-06T00:43:02.2Z,2,REGULAR,3pt,Jump Shot,[],1630249,14.4053876478318,95.83333333333334,1610612760,31,35,2022-04-06T00:43:23Z,1880000,-229.0,83.0,1,left,MISS V. Krejci 24' 3PT,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,Missed,,24.37,,,,,,,,,,,,,
190,PT09M40.00S,2022-04-06T00:43:06.5Z,2,REGULAR,rebound,offensive,[],1629658,,,1610612760,31,35,2022-04-06T00:43:06Z,1890000,,,0,,J. Hoard REBOUND (Off:2 Def:2),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,189.0,4.0,2.0,2.0,,,,,,,,,
192,PT09M40.00S,2022-04-06T00:43:07.4Z,2,REGULAR,foul,personal,['2freethrow'],1630553,,,1610612760,31,35,2022-04-06T00:43:13Z,1900000,,,0,,K. Johnson shooting personal FOUL (1 PF) (Hoard 2 FT),"[1630553, 1629658]",1610612757.0,POR,shooting,,,Johnson,K. Johnson,,,,,1627961.0,1.0,0.0,Hoard,1629658.0,,,,,,,,,,,,,,,,
194,PT09M40.00S,2022-04-06T00:43:30.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629658,,,1610612760,31,35,2022-04-06T00:43:48Z,1920000,,,0,,MISS J. Hoard Free Throw 1 of 2,[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,Missed,,,,,,,,,,,,,,,
195,PT09M40.00S,2022-04-06T00:43:30.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,31,35,2022-04-06T00:43:48Z,1930000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,194.0,,,,,,,,,,,,
196,PT09M40.00S,2022-04-06T00:43:30.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629658,,,1610612760,31,35,2022-04-06T00:43:48Z,1940000,,,0,,MISS J. Hoard Free Throw 2 of 2,[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,Missed,,,,,,,,,,,,,,,
197,PT09M38.00S,2022-04-06T00:43:32.2Z,2,REGULAR,rebound,defensive,[],1629617,,,1610612757,31,35,2022-04-06T00:43:48Z,1950000,,,0,,R. Perry REBOUND (Off:0 Def:2),[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,,,196.0,2.0,2.0,0.0,,,,,,,,,
198,PT09M24.00S,2022-04-06T00:44:02.7Z,2,REGULAR,turnover,traveling,[],203463,,,1610612757,31,35,2022-04-06T00:44:15Z,1960000,,,0,,B. McLemore traveling TURNOVER (1 TO),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,1627534.0,,,,,,,,,,,,,,,,,1.0,,,
199,PT09M08.00S,2022-04-06T00:44:28.2Z,2,REGULAR,turnover,bad pass,[],1630249,,,1610612760,31,35,2022-04-06T00:44:34Z,1970000,,,0,,V. Krejci bad pass TURNOVER (1 TO),"[1630249, 1629617]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,1.0,Perry,1629617.0,
200,PT09M08.00S,2022-04-06T00:44:28.2Z,2,REGULAR,steal,,[],1629617,,,1610612757,31,35,2022-04-06T00:44:31Z,1980000,,,0,,R. Perry STEAL (1 STL),[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M03.00S,2022-04-06T00:44:33.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630535,91.93495400788436,44.6078431372549,1610612757,31,37,2022-04-06T00:44:40Z,1990000,-27.0,23.0,1,right,G. Brown III cutting Layup (10 PTS) (K. Johnson 1 AST),"[1630535, 1630553]",1610612757.0,POR,cutting,,,Brown III,G. Brown III,,,,,,,,,,Made,10.0,3.57,,,,,K. Johnson,1630553.0,1.0,,,,,,
203,PT08M48.00S,2022-04-06T00:44:51.1Z,2,REGULAR,foul,personal,['2freethrow'],1630535,,,1610612760,31,37,2022-04-06T00:44:57Z,2010000,,,0,,G. Brown III shooting personal FOUL (2 PF) (Kalaitzakis 2 FT),"[1630535, 1630686]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,101284.0,2.0,0.0,Kalaitzakis,1630686.0,,,,,,,,,,,,,,,,
205,PT08M48.00S,2022-04-06T00:45:15.6Z,2,REGULAR,freethrow,1 of 2,[],1630686,,,1610612760,31,37,2022-04-06T00:45:15Z,2030000,,,0,,MISS G. Kalaitzakis Free Throw 1 of 2,[1630686],1610612760.0,OKC,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,Missed,,,,,,,,,,,,,,,
206,PT08M48.00S,2022-04-06T00:45:15.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,31,37,2022-04-06T00:45:15Z,2040000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,205.0,,,,,,,,,,,,
207,PT08M48.00S,2022-04-06T00:45:16.8Z,2,REGULAR,substitution,out,[],1629604,,,1610612760,31,37,2022-04-06T00:45:23Z,2050000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M48.00S,2022-04-06T00:45:16.8Z,2,REGULAR,substitution,in,[],1630190,,,1610612760,31,37,2022-04-06T00:45:23Z,2060000,,,0,,SUB in: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M48.00S,2022-04-06T00:45:38.0Z,2,REGULAR,freethrow,2 of 2,[],1630686,,,1610612760,32,37,2022-04-06T00:45:38Z,2070000,,,0,,G. Kalaitzakis Free Throw 2 of 2 (3 PTS),[1630686],1610612760.0,OKC,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
210,PT08M35.00S,2022-04-06T00:45:52.4Z,2,REGULAR,turnover,bad pass,[],1630553,,,1610612757,32,37,2022-04-06T00:45:59Z,2080000,,,0,,K. Johnson bad pass TURNOVER (2 TO),"[1630553, 1630686]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,2.0,Kalaitzakis,1630686.0,
211,PT08M35.00S,2022-04-06T00:45:52.4Z,2,REGULAR,steal,,[],1630686,,,1610612760,32,37,2022-04-06T00:45:54Z,2090000,,,0,,G. Kalaitzakis STEAL (1 STL),[1630686],1610612760.0,OKC,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M32.00S,2022-04-06T00:45:55.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630686,6.521024967148489,54.41176470588235,1610612760,34,37,2022-04-06T00:46:04Z,2100000,-22.0,9.0,1,left,G. Kalaitzakis running DUNK (5 PTS),[1630686],1610612760.0,OKC,running,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,Made,5.0,2.38,,,,,,,,,,,,,
213,PT08M16.00S,2022-04-06T00:46:10.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629617,79.84559789750328,49.01960784313725,1610612757,34,37,2022-04-06T00:46:15Z,2110000,-5.0,137.0,1,right,MISS R. Perry 13' floating Shot,[1629617],1610612757.0,POR,floating,,,Perry,R. Perry,,,,,,,,,,Missed,,13.71,,,,,,,,,,,,,
214,PT08M13.00S,2022-04-06T00:46:13.7Z,2,REGULAR,rebound,defensive,[],1629658,,,1610612760,34,37,2022-04-06T00:46:15Z,2120000,,,0,,J. Hoard REBOUND (Off:2 Def:3),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,213.0,5.0,3.0,2.0,,,,,,,,,
215,PT08M08.00S,2022-04-06T00:46:23.4Z,2,REGULAR,foul,personal,[],1630190,,,1610612760,34,37,2022-04-06T00:46:32Z,2130000,,,0,,E. Hughes personal FOUL (1 PF),"[1630190, 1630846]",1610612757.0,POR,,,,Hughes,E. Hughes,,,,,1627534.0,1.0,0.0,Sarr,1630846.0,,,,,,,,,,,,,,,,
217,PT07M56.00S,2022-04-06T00:46:49.6Z,2,REGULAR,3pt,Jump Shot,[],1630686,11.514454664914586,4.166666666666666,1610612760,34,37,2022-04-06T00:46:53Z,2150000,229.0,56.0,1,left,MISS G. Kalaitzakis 3PT,[1630686],1610612760.0,OKC,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,Missed,,23.59,,,,,,,,,,,,,
218,PT07M53.00S,2022-04-06T00:46:52.6Z,2,REGULAR,rebound,defensive,[],1630553,,,1610612757,34,37,2022-04-06T00:46:53Z,2160000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,217.0,1.0,1.0,0.0,,,,,,,,,
219,PT07M44.00S,2022-04-06T00:47:01.1Z,2,REGULAR,3pt,Jump Shot,[],1630553,67.7562417871222,66.42156862745098,1610612757,34,40,2022-04-06T00:47:05Z,2170000,82.0,251.0,1,right,K. Johnson 26' 3PT  (7 PTS) (R. Perry 3 AST),"[1630553, 1629617]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,Made,7.0,26.37,,,,,R. Perry,1629617.0,3.0,,,,,,
221,PT07M27.00S,2022-04-06T00:47:18.1Z,2,REGULAR,3pt,Jump Shot,[],1630249,25.18068331143233,86.51960784313727,1610612760,34,40,2022-04-06T00:47:23Z,2190000,-183.0,184.0,1,left,MISS V. Krejci 25' 3PT,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,Missed,,25.94,,,,,,,,,,,,,
222,PT07M23.00S,2022-04-06T00:47:22.1Z,2,REGULAR,rebound,defensive,[],1629617,,,1610612757,34,40,2022-04-06T00:47:23Z,2200000,,,0,,R. Perry REBOUND (Off:0 Def:3),[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,,,221.0,3.0,3.0,0.0,,,,,,,,,
254,PT07M13.00S,2022-04-06T00:47:28.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630535,92.77266754270697,48.99662990196079,1610612757,34,40,2022-04-06T00:52:47Z,2215000,-5.0,15.0,1,right,MISS G. Brown III Layup - blocked,"[1630535, 1630249]",1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,Missed,,1.62,,,,,,,,Krejci,1630249.0,,,,
255,PT07M13.00S,2022-04-06T00:47:28.4Z,2,REGULAR,block,,[],1630249,,,1610612757,34,40,2022-04-06T00:52:45Z,2222500,,,0,,V. Krejci BLOCK (1 BLK),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M11.00S,2022-04-06T00:47:30.4Z,2,REGULAR,rebound,defensive,[],1630846,,,1610612760,34,40,2022-04-06T00:52:45Z,2226250,,,0,,O. Sarr REBOUND (Off:0 Def:3),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,254.0,3.0,3.0,0.0,,,,,,,,,
225,PT07M07.00S,2022-04-06T00:47:38.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629658,8.754927726675426,44.6078431372549,1610612760,36,40,2022-04-06T00:50:58Z,2230000,27.0,30.0,1,left,J. Hoard running DUNK (8 PTS) (O. Sarr 1 AST),"[1629658, 1630846]",1610612760.0,OKC,running,,,Hoard,J. Hoard,,,,,,,,,,Made,8.0,4.02,,,,,O. Sarr,1630846.0,1.0,,,,,,
227,PT07M07.00S,2022-04-06T00:49:04.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,36,40,2022-04-06T00:49:04Z,2250000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M07.00S,2022-04-06T00:49:48.8Z,2,REGULAR,substitution,out,[],1630686,,,1610612757,36,40,2022-04-06T00:50:01Z,2260000,,,0,,SUB out: G. Kalaitzakis,[1630686],1610612760.0,OKC,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M07.00S,2022-04-06T00:49:48.8Z,2,REGULAR,substitution,out,[],1629617,,,1610612757,36,40,2022-04-06T00:50:01Z,2270000,,,0,,SUB out: R. Perry,[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M07.00S,2022-04-06T00:49:48.8Z,2,REGULAR,substitution,out,[],1630535,,,1610612757,36,40,2022-04-06T00:50:01Z,2280000,,,0,,SUB out: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M07.00S,2022-04-06T00:49:48.8Z,2,REGULAR,substitution,out,[],1630553,,,1610612757,36,40,2022-04-06T00:50:01Z,2290000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M07.00S,2022-04-06T00:49:48.8Z,2,REGULAR,substitution,out,[],203463,,,1610612757,36,40,2022-04-06T00:50:01Z,2300000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M07.00S,2022-04-06T00:49:48.8Z,2,REGULAR,substitution,in,[],1629676,,,1610612757,36,40,2022-04-06T00:50:01Z,2310000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M07.00S,2022-04-06T00:49:48.8Z,2,REGULAR,substitution,in,[],1627739,,,1610612757,36,40,2022-04-06T00:50:01Z,2320000,,,0,,SUB in: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M07.00S,2022-04-06T00:49:48.8Z,2,REGULAR,substitution,in,[],1629833,,,1610612757,36,40,2022-04-06T00:50:01Z,2330000,,,0,,SUB in: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M07.00S,2022-04-06T00:49:48.8Z,2,REGULAR,substitution,in,[],1629234,,,1610612757,36,40,2022-04-06T00:50:01Z,2340000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M07.00S,2022-04-06T00:49:48.8Z,2,REGULAR,substitution,in,[],1629712,,,1610612757,36,40,2022-04-06T00:50:01Z,2350000,,,0,,SUB in: D. Louzada,[1629712],1610612757.0,POR,,,,Louzada,D. Louzada,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M53.00S,2022-04-06T00:50:50.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,36,40,2022-04-06T00:50:50Z,2360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M52.00S,2022-04-06T00:51:05.9Z,2,REGULAR,3pt,Jump Shot,[],1630190,82.07950065703022,94.11764705882352,1610612757,36,40,2022-04-06T00:51:14Z,2370000,221.0,116.0,1,right,MISS E. Hughes 24' 3PT,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,Missed,,24.92,,,,,,,,,,,,,
240,PT06M49.00S,2022-04-06T00:51:08.3Z,2,REGULAR,rebound,offensive,[],1627739,,,1610612757,36,40,2022-04-06T00:51:08Z,2380000,,,0,,K. Dunn REBOUND (Off:2 Def:2),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,239.0,4.0,2.0,2.0,,,,,,,,,
241,PT06M46.00S,2022-04-06T00:51:11.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629712,74.72076215505913,11.27450980392157,1610612757,36,40,2022-04-06T00:51:16Z,2390000,-194.0,185.0,1,right,MISS D. Louzada 26' 3PT,[1629712],1610612757.0,POR,,,,Louzada,D. Louzada,,,,,,,,,,Missed,,26.78,,,,,,,,,,,,,
242,PT06M46.00S,2022-04-06T00:51:11.4Z,2,REGULAR,rebound,defensive,[],1629658,,,1610612760,36,40,2022-04-06T00:51:16Z,2400000,,,0,,J. Hoard REBOUND (Off:2 Def:4),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,241.0,6.0,4.0,2.0,,,,,,,,,
243,PT06M22.00S,2022-04-06T00:51:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630285,7.178055190538765,57.84313725490197,1610612760,36,40,2022-04-06T00:51:39Z,2410000,-39.0,15.0,1,left,MISS Z. Simpson driving Layup,[1630285],1610612760.0,OKC,driving,,,Simpson,Z. Simpson,,,,,,,,,,Missed,,4.2,,,,,,,,,,,,,
244,PT06M18.00S,2022-04-06T00:51:39.3Z,2,REGULAR,rebound,offensive,[],1630846,,,1610612760,36,40,2022-04-06T00:51:39Z,2420000,,,0,,O. Sarr REBOUND (Off:1 Def:3),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,243.0,4.0,3.0,1.0,,,,,,,,,
245,PT06M18.00S,2022-04-06T00:51:38.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630846,5.590000152587891,50.0,1610612760,38,40,2022-04-06T00:51:38Z,2430000,0.0,0.0,1,left,O. Sarr tip Layup (4 PTS),[1630846],1610612760.0,OKC,tip,,,Sarr,O. Sarr,,,,,,,,,,Made,4.0,0.0,,,,,,,,,,,,,
246,PT06M01.00S,2022-04-06T00:51:55.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629712,89.30683311432325,55.392156862745104,1610612757,38,40,2022-04-06T00:52:00Z,2440000,27.0,48.0,1,right,MISS D. Louzada Layup - blocked,"[1629712, 1630846]",1610612757.0,POR,,,,Louzada,D. Louzada,,,,,,,,,,Missed,,5.51,,,,,,,,Sarr,1630846.0,,,,
247,PT06M01.00S,2022-04-06T00:51:55.8Z,2,REGULAR,block,,[],1630846,,,1610612757,38,40,2022-04-06T00:51:58Z,2450000,,,0,,O. Sarr BLOCK (2 BLK),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M59.00S,2022-04-06T00:51:57.8Z,2,REGULAR,rebound,offensive,[],1629833,,,1610612757,38,40,2022-04-06T00:52:00Z,2460000,,,0,,K. Blevins REBOUND (Off:1 Def:0),[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,246.0,1.0,0.0,1.0,,,,,,,,,
249,PT05M57.00S,2022-04-06T00:51:59.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630190,72.61826544021025,15.931372549019606,1610612757,38,43,2022-04-06T00:52:03Z,2470000,-170.0,205.0,1,right,E. Hughes 26' 3PT  (3 PTS) (K. Blevins 1 AST),"[1630190, 1629833]",1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,Made,3.0,26.64,,,,,K. Blevins,1629833.0,1.0,,,,,,
251,PT05M31.00S,2022-04-06T00:52:28.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612760,38,43,2022-04-06T00:52:34Z,2490000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,1627534.0,,,,,,,,,,,,,,,,,,,,
252,PT05M31.00S,2022-04-06T00:52:31.7Z,2,REGULAR,substitution,out,[],1629658,,,1610612757,38,43,2022-04-06T00:52:35Z,2500000,,,0,,SUB out: J. Hoard,[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M31.00S,2022-04-06T00:52:31.7Z,2,REGULAR,substitution,in,[],1630686,,,1610612757,38,43,2022-04-06T00:52:35Z,2510000,,,0,,SUB in: G. Kalaitzakis,[1630686],1610612760.0,OKC,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M16.00S,2022-04-06T00:52:56.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627739,87.59855453350855,58.08823529411765,1610612757,38,43,2022-04-06T00:53:04Z,2520000,40.0,64.0,1,right,MISS K. Dunn 7' floating Shot,[1627739],1610612757.0,POR,floating,,,Dunn,K. Dunn,,,,,,,,,,Missed,,7.58,,,,,,,,,,,,,
258,PT05M15.00S,2022-04-06T00:52:57.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,38,43,2022-04-06T00:53:04Z,2530000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,257.0,,,,,,,,,,,,
259,PT05M15.00S,2022-04-06T00:53:04.0Z,2,REGULAR,foul,personal,[],1629234,,,1610612760,38,43,2022-04-06T00:53:13Z,2540000,,,0,,D. Eubanks loose ball personal FOUL (2 PF),"[1629234, 1630846]",1610612757.0,POR,loose ball,,,Eubanks,D. Eubanks,,,,,1627534.0,2.0,0.0,Sarr,1630846.0,,,,,,,,,,,,,,,,
261,PT05M04.00S,2022-04-06T00:53:40.6Z,2,REGULAR,turnover,out-of-bounds,[],1630686,,,1610612760,38,43,2022-04-06T00:53:46Z,2560000,,,0,,G. Kalaitzakis lost ball out-of-bounds TURNOVER (5 TO),[1630686],1610612760.0,OKC,lost ball,,,Kalaitzakis,G. Kalaitzakis,,,,,1627961.0,,,,,,,,,,,,,,,,,5.0,,,
262,PT04M50.00S,2022-04-06T00:53:57.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630190,88.12417871222075,95.34313725490196,1610612757,38,43,2022-04-06T00:54:08Z,2570000,227.0,59.0,1,right,MISS E. Hughes 3PT,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,Missed,,23.43,,,,,,,,,,,,,
263,PT04M46.00S,2022-04-06T00:54:01.0Z,2,REGULAR,rebound,defensive,[],1630249,,,1610612760,38,43,2022-04-06T00:54:02Z,2580000,,,0,,V. Krejci REBOUND (Off:0 Def:2),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,262.0,2.0,2.0,0.0,,,,,,,,,
264,PT04M45.00S,2022-04-06T00:54:04.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629833,,,1610612760,38,43,2022-04-06T00:54:16Z,2590000,,,0,,K. Blevins shooting personal FOUL (2 PF) (Kalaitzakis 2 FT),"[1629833, 1630686]",1610612757.0,POR,shooting,,,Blevins,K. Blevins,,,,,101284.0,2.0,0.0,Kalaitzakis,1630686.0,,,,,,,,,,,,,,,,
266,PT04M45.00S,2022-04-06T00:54:33.3Z,2,REGULAR,freethrow,1 of 2,[],1630686,,,1610612760,38,43,2022-04-06T00:54:57Z,2610000,,,0,,MISS G. Kalaitzakis Free Throw 1 of 2,[1630686],1610612760.0,OKC,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,Missed,,,,,,,,,,,,,,,
