actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
269,PT03M23.00S,2022-04-03T23:53:38.7Z,2,REGULAR,rebound,offensive,[],201580,,,1610612756,42,43,2022-04-03T23:53:38Z,2680000,,,0,,J. McGee REBOUND (Off:1 Def:2),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,268.0,3.0,2.0,1.0,,,,,,,,,,,,,,
270,PT03M21.00S,2022-04-03T23:53:40.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629013,7.835085413929041,43.13725490196079,1610612756,42,45,2022-04-04T01:20:23Z,2690000,34.0,21.0,1,left,L. Shamet driving DUNK (10 PTS),[1629013],1610612756.0,PHX,driving,,,Shamet,L. Shamet,,,,,4.03,Made,,,,,10.0,,,,,,,,,,,,,
271,PT03M07.00S,2022-04-03T23:53:53.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,91.80354796320631,53.67647058823529,1610612760,44,45,2022-04-03T23:53:58Z,2700000,18.0,25.0,1,right,V. Krejci driving Layup (5 PTS) (T. Maledon 1 AST),"[1630249, 1630177]",1610612760.0,OKC,driving,,,Krejci,V. Krejci,,,,,3.06,Made,,,,,5.0,T. Maledon,1630177.0,1.0,,,,,,,,,,
273,PT03M07.00S,2022-04-03T23:53:59.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,44,45,2022-04-03T23:53:59Z,2720000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M56.00S,2022-04-03T23:56:56.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,10.85742444152431,44.11764705882353,1610612756,44,47,2022-04-04T01:20:45Z,2730000,29.0,50.0,1,left,J. McGee cutting DUNK (4 PTS) (C. Paul 7 AST),"[201580, 101108]",1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,5.77,Made,,,,,4.0,C. Paul,101108.0,7.0,,,,,,,,,,
278,PT02M47.00S,2022-04-03T23:57:05.1Z,2,REGULAR,turnover,lost ball,[],1630197,,,1610612760,44,47,2022-04-03T23:57:08Z,2750000,,,0,,A. Pokusevski lost ball TURNOVER (5 TO),"[1630197, 101108]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,5.0,,,,,Paul,101108.0,,
279,PT02M47.00S,2022-04-03T23:57:05.1Z,2,REGULAR,steal,,[],101108,,,1610612756,44,47,2022-04-03T23:57:06Z,2760000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M44.00S,2022-04-03T23:57:09.7Z,2,REGULAR,foul,personal,['2freethrow'],1630197,,,1610612756,44,47,2022-04-03T23:57:14Z,2770000,,,0,,A. Pokusevski shooting personal FOUL (2 PF) (Bridges 2 FT),"[1630197, 1628969]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,1155.0,,2.0,0.0,Bridges,1628969.0,,,,
282,PT02M44.00S,2022-04-03T23:57:35.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628969,,,1610612756,44,48,2022-04-03T23:57:35Z,2790000,,,0,,M. Bridges Free Throw 1 of 2 (9 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
283,PT02M44.00S,2022-04-03T23:57:48.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628969,,,1610612756,44,49,2022-04-03T23:57:48Z,2800000,,,0,,M. Bridges Free Throw 2 of 2 (10 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
284,PT02M24.00S,2022-04-03T23:58:09.0Z,2,REGULAR,3pt,Jump Shot,[],1630197,72.09264126149803,83.57843137254902,1610612760,47,49,2022-04-03T23:58:14Z,2810000,168.0,210.0,1,right,A. Pokusevski 26' 3PT  (3 PTS) (T. Maledon 2 AST),"[1630197, 1630177]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,26.87,Made,,,,,3.0,T. Maledon,1630177.0,2.0,,,,,,,,,,
286,PT02M00.00S,2022-04-03T23:58:32.8Z,2,REGULAR,turnover,bad pass,[],101108,,,1610612756,47,49,2022-04-03T23:58:36Z,2830000,,,0,,C. Paul bad pass TURNOVER (2 TO),"[101108, 1630177]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,2.0,,,,,Maledon,1630177.0,,
287,PT02M00.00S,2022-04-03T23:58:32.8Z,2,REGULAR,steal,,[],1630177,,,1610612760,47,49,2022-04-03T23:58:34Z,2840000,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
288,PT01M56.00S,2022-04-03T23:58:37.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630249,91.67214191852825,51.9607843137255,1610612760,49,49,2022-04-03T23:58:44Z,2850000,10.0,26.0,1,right,V. Krejci running DUNK (7 PTS) (A. Pokusevski 3 AST),"[1630249, 1630197]",1610612760.0,OKC,running,,,Krejci,V. Krejci,,,,,2.76,Made,,,,,7.0,A. Pokusevski,1630197.0,3.0,,,,,,,,,,
290,PT01M34.00S,2022-04-03T23:58:57.9Z,2,REGULAR,3pt,Jump Shot,[],1629013,13.354139290407357,95.83333333333334,1610612756,49,49,2022-04-03T23:59:02Z,2870000,-229.0,73.0,1,left,MISS L. Shamet 24' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,24.05,Missed,,,,,,,,,,,,,,,,,,
291,PT01M31.00S,2022-04-03T23:59:00.9Z,2,REGULAR,rebound,offensive,[],1629661,,,1610612756,49,49,2022-04-03T23:59:02Z,2880000,,,0,,C. Johnson REBOUND (Off:2 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,290.0,3.0,1.0,2.0,,,,,,,,,,,,,,
316,PT01M31.00S,2022-04-03T23:58:59.5Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612756,49,49,2022-04-04T00:04:34Z,2882500,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M31.00S,2022-04-03T23:59:01.2Z,2,REGULAR,turnover,out-of-bounds,[],1629661,,,1610612756,49,49,2022-04-04T00:01:46Z,2885000,,,0,,C. Johnson lost ball out-of-bounds TURNOVER (2 TO),[1629661],1610612756.0,PHX,lost ball,,,Johnson,C. Johnson,,,,,,,,,,,,,,,1148.0,2.0,,,,,,,,
294,PT01M31.00S,2022-04-03T23:59:22.5Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612760,49,49,2022-04-04T00:02:52Z,2910000,,,0,,,[],1610612760.0,OKC,overturned,,,,,,,,,,,,,,,,,,,1148.0,,,,,,,,,
296,PT01M17.00S,2022-04-04T00:01:14.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630177,92.9862023653088,70.83333333333334,1610612760,49,49,2022-04-04T00:01:19Z,2920000,104.0,13.0,1,right,MISS T. Maledon 10' floating Shot,[1630177],1610612760.0,OKC,floating,,,Maledon,T. Maledon,,,,,10.51,Missed,,,,,,,,,,,,,,,,,,
297,PT01M14.00S,2022-04-04T00:01:17.0Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,49,49,2022-04-04T00:01:19Z,2930000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,296.0,2.0,2.0,0.0,,,,,,,,,,,,,,
298,PT01M04.00S,2022-04-04T00:01:26.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,17.16491458607096,44.36274509803921,1610612756,49,51,2022-04-04T00:01:30Z,2940000,28.0,109.0,1,left,M. Bridges 11' pullup Jump Shot (12 PTS),[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,11.25,Made,,,,,12.0,,,,,,,,,,,,,
299,PT00M45.10S,2022-04-04T00:01:45.7Z,2,REGULAR,turnover,bad pass,[],1630249,,,1610612760,49,51,2022-04-04T00:01:49Z,2950000,,,0,,V. Krejci bad pass TURNOVER (1 TO),"[1630249, 101108]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,1.0,,,,,Paul,101108.0,,
300,PT00M45.10S,2022-04-04T00:01:45.7Z,2,REGULAR,steal,,[],101108,,,1610612756,49,51,2022-04-04T00:01:47Z,2960000,,,0,,C. Paul STEAL (3 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M40.60S,2022-04-04T00:01:53.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629661,9.543363994743759,45.588235294117645,1610612756,49,51,2022-04-04T00:02:04Z,2970000,22.0,37.0,1,left,MISS C. Johnson cutting DUNK - blocked,"[1629661, 1630197]",1610612756.0,PHX,cutting,,,Johnson,C. Johnson,,,,,4.33,Missed,,,,,,,,,,,,,,,,,Pokusevski,1630197.0
302,PT00M40.60S,2022-04-04T00:01:53.2Z,2,REGULAR,block,,[],1630197,,,1610612756,49,51,2022-04-04T00:01:58Z,2980000,,,0,,A. Pokusevski BLOCK (1 BLK),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M40.60S,2022-04-04T00:01:53.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,49,51,2022-04-04T00:02:04Z,2990000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,
304,PT00M40.60S,2022-04-04T00:02:00.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,49,51,2022-04-04T00:02:00Z,3000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M39.50S,2022-04-04T00:02:14.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",201580,8.09789750328515,55.14705882352941,1610612756,49,53,2022-04-04T00:02:17Z,3010000,-26.0,24.0,1,left,J. McGee DUNK (6 PTS) (C. Paul 8 AST),"[201580, 101108]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,3.49,Made,,,,,6.0,C. Paul,101108.0,8.0,,,,,,,,,,
307,PT00M31.80S,2022-04-04T00:02:30.3Z,2,REGULAR,foul,personal,[],101108,,,1610612760,49,53,2022-04-04T00:02:38Z,3030000,,,0,,C. Paul personal FOUL (3 PF),"[101108, 1630177]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,1155.0,,3.0,0.0,Maledon,1630177.0,,,,
317,PT00M31.80S,2022-04-04T00:03:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,92.85479632063075,50.49019607843137,1610612760,49,53,2022-04-04T00:05:53Z,3050000,2.0,15.0,1,right,MISS I. Roby Layup - blocked,"[1629676, 1629013]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,1.49,Missed,,,,,,,,,,,,,,,,,Shamet,1629013.0
318,PT00M31.80S,2022-04-04T00:03:01.3Z,2,REGULAR,block,,[],1629013,,,1610612760,49,53,2022-04-04T00:05:53Z,3055000,,,0,,L. Shamet BLOCK (1 BLK),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M31.80S,2022-04-04T00:03:01.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,49,53,2022-04-04T00:05:53Z,3057500,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,317.0,,,,,,,,,,,,,,,,,
310,PT00M06.10S,2022-04-04T00:03:32.4Z,2,REGULAR,3pt,Jump Shot,[],1629661,7.178055190538765,2.2058823529411766,1610612756,49,53,2022-04-04T00:04:59Z,3060000,239.0,15.0,1,left,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.95,Missed,,,,,,,,,,,,,,,,,,
311,PT00M04.20S,2022-04-04T00:03:34.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,49,53,2022-04-04T00:03:38Z,3070000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,310.0,,,,,,,,,,,,,,,,,
312,PT00M04.20S,2022-04-04T00:03:37.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,49,53,2022-04-04T00:03:37Z,3080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M00.00S,2022-04-04T00:03:53.0Z,2,REGULAR,3pt,Jump Shot,[],1629676,68.28186596583443,79.90196078431373,1610612760,52,53,2022-04-04T00:03:58Z,3090000,150.0,246.0,1,right,I. Roby 28' 3PT  (3 PTS) (T. Maledon 3 AST),"[1629676, 1630177]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,28.76,Made,,,,,3.0,T. Maledon,1630177.0,3.0,,,,,,,,,,
315,PT00M00.00S,2022-04-04T00:03:59.2Z,2,REGULAR,period,end,[],0,,,1610612756,52,53,2022-04-04T00:03:59Z,3110000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-04-04T00:19:41.3Z,3,REGULAR,period,start,[],0,,,1610612760,52,53,2022-04-04T00:19:41Z,3120000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M53.00S,2022-04-04T00:19:48.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630249,8.492115637319317,54.90196078431373,1610612760,54,53,2022-04-04T00:20:00Z,3130000,-25.0,27.0,1,left,V. Krejci driving Layup (9 PTS),[1630249],1610612760.0,OKC,driving,,,Krejci,V. Krejci,,,,,3.67,Made,,,,,9.0,,,,,,,,,,,,,
322,PT11M53.00S,2022-04-04T00:19:52.8Z,3,REGULAR,violation,defensive goaltending,[],201580,,,1610612760,54,53,2022-04-04T00:20:00Z,3140000,,,0,,J. McGee defensive goaltending VIOLATION,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,1155.0,,,,,,,,,
323,PT11M43.00S,2022-04-04T00:20:12.4Z,3,REGULAR,3pt,Jump Shot,[],1629013,85.23324572930355,95.83333333333334,1610612756,54,53,2022-04-04T00:20:16Z,3150000,229.0,86.0,1,right,MISS L. Shamet 24' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,24.49,Missed,,,,,,,,,,,,,,,,,,
324,PT11M39.00S,2022-04-04T00:20:16.4Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,54,53,2022-04-04T00:20:16Z,3160000,,,0,,A. Pokusevski REBOUND (Off:0 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,323.0,3.0,3.0,0.0,,,,,,,,,,,,,,
325,PT11M27.00S,2022-04-04T00:20:27.2Z,3,REGULAR,2pt,Jump Shot,[],1630197,21.895532194480946,57.59803921568627,1610612760,54,53,2022-04-04T00:20:32Z,3170000,-38.0,153.0,1,left,MISS A. Pokusevski 15' pullup Shot,[1630197],1610612760.0,OKC,pullup,,,Pokusevski,A. Pokusevski,,,,,15.79,Missed,,,,,,,,,,,,,,,,,,
326,PT11M25.00S,2022-04-04T00:20:29.2Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,54,53,2022-04-04T00:20:32Z,3180000,,,0,,J. McGee REBOUND (Off:1 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,325.0,4.0,3.0,1.0,,,,,,,,,,,,,,
327,PT11M15.00S,2022-04-04T00:20:40.2Z,3,REGULAR,3pt,Jump Shot,[],1629661,94.69448094612353,96.07843137254902,1610612756,54,53,2022-04-04T00:20:47Z,3190000,230.0,-3.0,1,right,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,
328,PT11M10.00S,2022-04-04T00:20:45.2Z,3,REGULAR,rebound,defensive,[],1630177,,,1610612760,54,53,2022-04-04T00:21:41Z,3200000,,,0,,T. Maledon REBOUND (Off:0 Def:2),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,327.0,2.0,2.0,0.0,,,,,,,,,,,,,,
329,PT11M06.00S,2022-04-04T00:20:48.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630598,20.581471747700395,3.6764705882352944,1610612760,54,53,2022-04-04T00:20:53Z,3210000,232.0,141.0,1,left,MISS A. Wiggins 27' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,27.11,Missed,,,,,,,,,,,,,,,,,,
330,PT11M03.00S,2022-04-04T00:20:51.0Z,3,REGULAR,rebound,defensive,[],1629013,,,1610612756,54,53,2022-04-04T00:20:53Z,3220000,,,0,,L. Shamet REBOUND (Off:0 Def:4),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,329.0,4.0,4.0,0.0,,,,,,,,,,,,,,
331,PT10M59.00S,2022-04-04T00:20:57.1Z,3,REGULAR,foul,personal,['2freethrow'],1630197,,,1610612756,54,53,2022-04-04T00:21:01Z,3230000,,,0,,A. Pokusevski shooting personal FOUL (3 PF) (McGee 2 FT),"[1630197, 201580]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,1148.0,,3.0,0.0,McGee,201580.0,,,,
333,PT10M59.00S,2022-04-04T00:21:30.7Z,3,REGULAR,freethrow,1 of 2,[],201580,,,1610612756,54,54,2022-04-04T00:21:30Z,3250000,,,0,,J. McGee Free Throw 1 of 2 (7 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
334,PT10M59.00S,2022-04-04T00:21:46.2Z,3,REGULAR,freethrow,2 of 2,[],201580,,,1610612756,54,55,2022-04-04T00:21:46Z,3260000,,,0,,J. McGee Free Throw 2 of 2 (8 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
335,PT10M42.00S,2022-04-04T00:22:04.5Z,3,REGULAR,3pt,Jump Shot,[],1630249,32.53942181340342,54.90196078431373,1610612760,54,55,2022-04-04T00:22:10Z,3270000,-25.0,253.0,1,left,MISS V. Krejci 25' pullup 3PT,[1630249],1610612760.0,OKC,pullup,,,Krejci,V. Krejci,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,
336,PT10M38.00S,2022-04-04T00:22:08.5Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,54,55,2022-04-04T00:22:10Z,3280000,,,0,,J. McGee REBOUND (Off:1 Def:4),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,335.0,5.0,4.0,1.0,,,,,,,,,,,,,,
337,PT10M28.00S,2022-04-04T00:22:18.1Z,3,REGULAR,3pt,Jump Shot,[],1628969,93.51182654402102,95.58823529411765,1610612756,54,55,2022-04-04T00:22:22Z,3290000,228.0,8.0,1,right,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,22.81,Missed,,,,,,,,,,,,,,,,,,
338,PT10M24.00S,2022-04-04T00:22:22.1Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612760,54,55,2022-04-04T00:22:22Z,3300000,,,0,,I. Roby REBOUND (Off:0 Def:2),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,337.0,2.0,2.0,0.0,,,,,,,,,,,,,,
339,PT10M18.00S,2022-04-04T00:22:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,5.995400788436268,43.627450980392155,1610612760,56,55,2022-04-04T00:22:31Z,3310000,32.0,4.0,1,left,V. Krejci cutting Layup (11 PTS) (A. Wiggins 2 AST),"[1630249, 1630598]",1610612760.0,OKC,cutting,,,Krejci,V. Krejci,,,,,3.21,Made,,,,,11.0,A. Wiggins,1630598.0,2.0,,,,,,,,,,
341,PT10M08.00S,2022-04-04T00:22:38.5Z,3,REGULAR,turnover,lost ball,[],1628969,,,1610612756,56,55,2022-04-04T00:22:44Z,3330000,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628969, 1630197]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,1.0,,,,,Pokusevski,1630197.0,,
342,PT10M08.00S,2022-04-04T00:22:38.5Z,3,REGULAR,steal,,[],1630197,,,1610612760,56,55,2022-04-04T00:22:40Z,3340000,,,0,,A. Pokusevski STEAL (1 STL),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
343,PT10M02.00S,2022-04-04T00:22:45.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630598,6.783837056504599,53.92156862745098,1610612760,58,55,2022-04-04T00:22:48Z,3350000,-20.0,11.0,1,left,A. Wiggins Layup (9 PTS) (V. Krejci 5 AST),"[1630598, 1630249]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,2.26,Made,,,,,9.0,V. Krejci,1630249.0,5.0,,,,,,,,,,
345,PT09M42.00S,2022-04-04T00:23:03.8Z,3,REGULAR,3pt,Jump Shot,[],1629661,93.38042049934296,95.83333333333334,1610612756,58,55,2022-04-04T00:23:08Z,3370000,229.0,10.0,1,right,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,22.94,Missed,,,,,,,,,,,,,,,,,,
346,PT09M39.00S,2022-04-04T00:23:06.8Z,3,REGULAR,rebound,defensive,[],1630177,,,1610612760,58,55,2022-04-04T00:23:08Z,3380000,,,0,,T. Maledon REBOUND (Off:0 Def:3),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,345.0,3.0,3.0,0.0,,,,,,,,,,,,,,
347,PT09M35.00S,2022-04-04T00:23:10.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630177,6.521024967148489,45.83333333333333,1610612760,60,55,2022-04-04T00:23:15Z,3390000,21.0,9.0,1,left,T. Maledon running Layup (7 PTS),[1630177],1610612760.0,OKC,running,,,Maledon,T. Maledon,,,,,2.26,Made,,,,,7.0,,,,,,,,,,,,,
348,PT09M22.00S,2022-04-04T00:23:24.1Z,3,REGULAR,3pt,Jump Shot,[],1629013,94.30026281208936,96.07843137254902,1610612756,60,55,2022-04-04T00:23:29Z,3400000,230.0,1.0,1,right,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,
349,PT09M18.00S,2022-04-04T00:23:28.1Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,60,55,2022-04-04T00:23:29Z,3410000,,,0,,A. Pokusevski REBOUND (Off:0 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,348.0,4.0,4.0,0.0,,,,,,,,,,,,,,
350,PT09M06.00S,2022-04-04T00:23:39.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,6.389618922470433,54.90196078431373,1610612760,62,55,2022-04-04T00:23:43Z,3420000,-25.0,8.0,1,left,A. Pokusevski Layup (5 PTS) (V. Krejci 6 AST),"[1630197, 1630249]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,2.57,Made,,,,,5.0,V. Krejci,1630249.0,6.0,,,,,,,,,,
352,PT08M52.00S,2022-04-04T00:23:55.5Z,3,REGULAR,foul,personal,[],1630177,,,1610612756,62,55,2022-04-04T00:24:00Z,3440000,,,0,,T. Maledon personal FOUL (2 PF),"[1630177, 101108]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,1148.0,,2.0,0.0,Paul,101108.0,,,,
354,PT08M44.00S,2022-04-04T00:24:22.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,92.72339027595268,57.84313725490197,1610612756,62,57,2022-04-04T00:24:27Z,3460000,39.0,16.0,1,right,M. Bridges driving reverse Layup (14 PTS) (C. Johnson 2 AST),"[1628969, 1629661]",1610612756.0,PHX,driving reverse,,,Bridges,M. Bridges,,,,,4.23,Made,,,,,14.0,C. Johnson,1629661.0,2.0,,,,,,,,,,
355,PT08M29.00S,2022-04-04T00:24:37.6Z,3,REGULAR,foul,personal,['2freethrow'],201580,,,1610612760,62,57,2022-04-04T00:24:44Z,3470000,,,0,,J. McGee shooting personal FOUL (2 PF) (Wiggins 2 FT),"[201580, 1630598]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,1155.0,,2.0,0.0,Wiggins,1630598.0,,,,
357,PT08M29.00S,2022-04-04T00:25:02.4Z,3,REGULAR,freethrow,1 of 2,[],1630598,,,1610612760,63,57,2022-04-04T00:25:02Z,3490000,,,0,,A. Wiggins Free Throw 1 of 2 (10 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
358,PT08M29.00S,2022-04-04T00:25:14.8Z,3,REGULAR,freethrow,2 of 2,[],1630598,,,1610612760,64,57,2022-04-04T00:25:14Z,3500000,,,0,,A. Wiggins Free Throw 2 of 2 (11 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
359,PT08M23.00S,2022-04-04T00:25:24.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,81.8166885676741,40.68627450980392,1610612756,64,59,2022-04-04T00:25:29Z,3510000,-47.0,118.0,1,right,C. Paul 12' pullup Jump Shot (7 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,12.72,Made,,,,,7.0,,,,,,,,,,,,,
361,PT07M56.00S,2022-04-04T00:25:54.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,64,59,2022-04-04T00:25:54Z,3520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT07M56.00S,2022-04-04T00:26:05.4Z,3,REGULAR,substitution,out,[],201580,,,1610612760,64,59,2022-04-04T00:26:11Z,3530000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
363,PT07M56.00S,2022-04-04T00:26:05.4Z,3,REGULAR,substitution,in,[],202687,,,1610612760,64,59,2022-04-04T00:26:11Z,3540000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
