actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
277,PT04M09.00S,2022-01-08T01:56:15.5Z,2,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,49,55,2022-01-08T01:56:15Z,2700000,,,0,,L. Dort Free Throw 1 of 2 (7 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,
278,PT04M09.00S,2022-01-08T01:56:17.9Z,2,REGULAR,substitution,out,[],1629020,,,1610612760,49,55,2022-01-08T01:56:21Z,2710000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M09.00S,2022-01-08T01:56:17.9Z,2,REGULAR,substitution,in,[],1629006,,,1610612760,49,55,2022-01-08T01:56:21Z,2720000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M09.00S,2022-01-08T01:56:42.8Z,2,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,50,55,2022-01-08T01:56:42Z,2730000,,,0,,L. Dort Free Throw 2 of 2 (8 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,
282,PT03M56.00S,2022-01-08T01:56:58.3Z,2,REGULAR,3pt,Jump Shot,[],1627752,70.51576872536137,79.41176470588235,1610612750,50,58,2022-01-08T01:57:02Z,2740000,147.0,225.0,1,right,T. Prince 26' 3PT  (3 PTS) (D. Russell 8 AST),"[1627752, 1626156]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,Made,3.0,26.86,,,,,D. Russell,1626156.0,8.0,,,
284,PT03M36.00S,2022-01-08T01:57:18.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,8.754927726675426,57.84313725490197,1610612760,52,58,2022-01-08T01:57:21Z,2760000,-39.0,30.0,1,left,L. Dort driving Layup (10 PTS) (J. Robinson-Earl 1 AST),"[1629652, 1630526]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,,,,,,,,,Made,10.0,4.92,,,,,J. Robinson-Earl,1630526.0,1.0,,,
286,PT03M26.00S,2022-01-08T01:57:27.3Z,2,REGULAR,3pt,Jump Shot,[],1630162,66.44218134034165,34.55882352941176,1610612750,52,58,2022-01-08T02:01:29Z,2780000,-77.0,263.0,1,right,MISS A. Edwards 27' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,,,,Missed,,27.4,,,,,,,,,,
287,PT03M22.00S,2022-01-08T01:57:31.3Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,52,58,2022-01-08T01:57:31Z,2790000,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,286.0,1.0,1.0,0.0,,,,,,
288,PT03M13.00S,2022-01-08T01:57:40.2Z,2,REGULAR,turnover,bad pass,[],1628983,,,1610612760,52,58,2022-01-08T01:57:44Z,2800000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (2 TO),"[1628983, 1626156]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.0,Russell,1626156.0,,,,,,,,,,,,,,,,,,
289,PT03M13.00S,2022-01-08T01:57:40.2Z,2,REGULAR,steal,,[],1626156,,,1610612750,52,58,2022-01-08T01:57:42Z,2810000,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M09.00S,2022-01-08T01:57:44.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,86.41590013140605,54.166666666666664,1610612750,52,60,2022-01-08T01:57:55Z,2820000,21.0,75.0,1,right,A. Edwards 7' running Layup (19 PTS) (T. Prince 1 AST),"[1630162, 1627752]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,,,,,,,,,Made,19.0,7.8,,,,,T. Prince,1627752.0,1.0,,,
291,PT02M53.00S,2022-01-08T01:57:59.9Z,2,REGULAR,3pt,Jump Shot,[],1630526,29.25427069645204,17.15686274509804,1610612760,52,60,2022-01-08T01:58:04Z,2830000,164.0,222.0,1,left,MISS J. Robinson-Earl 27' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,Missed,,27.65,,,,,,,,,,
292,PT02M50.00S,2022-01-08T01:58:02.9Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,52,60,2022-01-08T01:58:04Z,2840000,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,291.0,3.0,3.0,0.0,,,,,,
293,PT02M41.00S,2022-01-08T01:58:12.4Z,2,REGULAR,3pt,Jump Shot,[],1626156,71.69842312746385,8.823529411764707,1610612750,52,63,2022-01-08T01:58:17Z,2850000,-206.0,214.0,1,right,D. Russell 29' 3PT  (17 PTS) (A. Edwards 4 AST),"[1626156, 1630162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,Made,17.0,29.66,,,,,A. Edwards,1630162.0,4.0,,,
295,PT02M24.00S,2022-01-08T01:58:31.1Z,2,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612760,52,63,2022-01-08T02:01:17Z,2870000,,,0,,T. Prince shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1627752, 1628983]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,1627534.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,
297,PT02M24.00S,2022-01-08T01:58:53.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612760,52,63,2022-01-08T01:58:53Z,2890000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M24.00S,2022-01-08T02:01:30.1Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,53,63,2022-01-08T02:01:30Z,2940000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (5 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
353,PT02M24.00S,2022-01-08T02:01:45.2Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,53,63,2022-01-08T02:10:57Z,2945000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT02M24.00S,2022-01-08T02:01:45.2Z,2,REGULAR,substitution,in,[],1630581,,,1610612760,53,63,2022-01-08T02:10:57Z,2947500,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M24.00S,2022-01-08T02:01:44.3Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,54,63,2022-01-08T02:01:44Z,2950000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (6 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
306,PT02M10.00S,2022-01-08T02:02:00.3Z,2,REGULAR,2pt,Jump Shot,[],1626157,73.66951379763469,37.745098039215684,1610612750,54,65,2022-01-08T02:02:04Z,2980000,-61.0,195.0,1,right,K. Towns 20' Jump Shot (9 PTS) (D. Russell 9 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,Made,9.0,20.44,,,,,D. Russell,1626156.0,9.0,,,
308,PT01M44.00S,2022-01-08T02:02:26.0Z,2,REGULAR,3pt,Jump Shot,[],1628983,31.35676741130092,20.098039215686274,1610612760,54,65,2022-01-08T02:02:31Z,3000000,150.0,242.0,1,left,MISS S. Gilgeous-Alexander 28' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Missed,,28.47,,,,,,,,,,
309,PT01M40.00S,2022-01-08T02:02:30.0Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,54,65,2022-01-08T02:02:31Z,3010000,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,308.0,3.0,3.0,0.0,,,,,,
310,PT01M39.00S,2022-01-08T02:02:33.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,90.09526938239159,41.66666666666667,1610612750,54,67,2022-01-08T02:02:38Z,3020000,-42.0,41.0,1,right,J. Okogie running Layup (2 PTS) (A. Edwards 5 AST),"[1629006, 1630162]",1610612750.0,MIN,running,,,Okogie,J. Okogie,,,,,,,,,,,,,Made,2.0,5.82,,,,,A. Edwards,1630162.0,5.0,,,
312,PT01M39.00S,2022-01-08T02:02:35.9Z,2,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612750,54,67,2022-01-08T02:03:06Z,3040000,,,0,,L. Dort shooting personal FOUL (1 PF) (Okogie 1 FT),"[1629652, 1629006]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,1627534.0,1.0,0.0,Okogie,1629006.0,,,,,,,,,,,,,
315,PT01M39.00S,2022-01-08T02:03:07.3Z,2,REGULAR,freethrow,1 of 1,[],1629006,,,1610612750,54,68,2022-01-08T02:03:07Z,3060000,,,0,,J. Okogie Free Throw 1 of 1 (3 PTS),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
316,PT01M29.00S,2022-01-08T02:03:16.5Z,2,REGULAR,turnover,bad pass,[],1628983,,,1610612760,54,68,2022-01-08T02:03:19Z,3070000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (3 TO),"[1628983, 1630162]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.0,Edwards,1630162.0,,,,,,,,,,,,,,,,,,
317,PT01M29.00S,2022-01-08T02:03:16.5Z,2,REGULAR,steal,,[],1630162,,,1610612750,54,68,2022-01-08T02:03:18Z,3080000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M21.00S,2022-01-08T02:03:24.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629006,71.82982917214193,81.12745098039215,1610612750,54,71,2022-01-08T02:03:32Z,3090000,156.0,212.0,1,right,J. Okogie 26' 3PT  (6 PTS) (T. Prince 2 AST),"[1629006, 1627752]",1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,Made,6.0,26.32,,,,,T. Prince,1627752.0,2.0,,,
320,PT01M06.00S,2022-01-08T02:03:38.9Z,2,REGULAR,3pt,Jump Shot,[],203488,20.318659658344284,92.15686274509804,1610612760,54,71,2022-01-08T02:03:44Z,3110000,-211.0,138.0,1,left,MISS M. Muscala 25' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,Missed,,25.22,,,,,,,,,,
321,PT01M03.00S,2022-01-08T02:03:42.5Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612760,54,71,2022-01-08T02:03:42Z,3120000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:2),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,320.0,3.0,2.0,1.0,,,,,,
322,PT01M02.00S,2022-01-08T02:03:43.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,8.754927726675426,46.32352941176471,1610612760,54,71,2022-01-08T02:03:56Z,3130000,18.0,30.0,1,left,MISS J. Robinson-Earl putback Layup,[1630526],1610612760.0,OKC,putback,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,Missed,,3.5,,,,,,,,,,
323,PT00M57.00S,2022-01-08T02:03:53.0Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612760,54,71,2022-01-08T02:03:53Z,3140000,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:2),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,322.0,4.0,2.0,2.0,,,,,,
326,PT00M57.00S,2022-01-08T02:03:59.8Z,2,REGULAR,foul,offensive,[],1629652,,,1610612760,54,71,2022-01-08T02:14:38Z,3170000,,,0,,L. Dort charge offensive FOUL (2 PF),"[1629652, 1630162]",1610612760.0,OKC,charge,,,Dort,L. Dort,,,,,,,,201639.0,2.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,
328,PT00M57.00S,2022-01-08T02:03:59.8Z,2,REGULAR,turnover,offensive foul,[],1629652,,,1610612760,54,71,2022-01-08T02:03:59Z,3190000,,,0,,L. Dort offensive foul TURNOVER (1 TO),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,1.0,,,201639.0,,,,,,,,,,,,,,,,,
329,PT00M42.30S,2022-01-08T02:04:28.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626156,92.19776609724047,36.76470588235294,1610612750,54,73,2022-01-08T02:04:33Z,3200000,-66.0,21.0,1,right,D. Russell 6' Jump Shot (19 PTS) (K. Towns 4 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,Made,19.0,6.94,,,,,K. Towns,1626157.0,4.0,,,
331,PT00M32.30S,2022-01-08T02:04:40.7Z,2,REGULAR,2pt,Jump Shot,[],1628983,22.946780551905388,63.48039215686274,1610612760,56,73,2022-01-08T02:04:44Z,3220000,-67.0,163.0,1,left,S. Gilgeous-Alexander 17' step back Jump Shot (8 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,Made,8.0,17.66,,,,,,,,,,
332,PT00M24.50S,2022-01-08T02:05:05.0Z,2,REGULAR,foul,offensive,[],1626157,,,1610612750,56,73,2022-01-08T02:05:18Z,3230000,,,0,,K. Towns offensive FOUL (2 PF),"[1626157, 1630526]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,201639.0,2.0,0.0,Robinson-Earl,1630526.0,,,,,,,,,,,,,
334,PT00M24.50S,2022-01-08T02:05:05.0Z,2,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,56,73,2022-01-08T02:05:05Z,3250000,,,0,,K. Towns offensive foul TURNOVER (3 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,3.0,,,201639.0,,,,,,,,,,,,,,,,,
335,PT00M24.50S,2022-01-08T02:05:19.4Z,2,REGULAR,substitution,out,[],1630526,,,1610612760,56,73,2022-01-08T02:05:30Z,3260000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M24.50S,2022-01-08T02:05:19.4Z,2,REGULAR,substitution,out,[],1626156,,,1610612760,56,73,2022-01-08T02:05:30Z,3270000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M24.50S,2022-01-08T02:05:19.4Z,2,REGULAR,substitution,in,[],1630544,,,1610612760,56,73,2022-01-08T02:05:30Z,3280000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M24.50S,2022-01-08T02:05:19.4Z,2,REGULAR,substitution,in,[],1629020,,,1610612760,56,73,2022-01-08T02:05:30Z,3290000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M03.30S,2022-01-08T02:05:59.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,7.046649145860711,58.08823529411765,1610612760,56,73,2022-01-08T02:06:21Z,3300000,-40.0,14.0,1,left,MISS L. Dort reverse Layup,[1629652],1610612760.0,OKC,reverse,,,Dort,L. Dort,,,,,,,,,,,,,Missed,,4.27,,,,,,,,,,
340,PT00M02.70S,2022-01-08T02:05:59.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,56,73,2022-01-08T02:06:21Z,3310000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,339.0,,,,,,,,,
341,PT00M02.70S,2022-01-08T02:06:19.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612760,56,73,2022-01-08T02:06:39Z,3320000,,,0,,K. Towns loose ball personal FOUL (3 PF) (Dort 2 FT),"[1626157, 1629652]",1610612750.0,MIN,loose ball,,,Towns,K. Towns,,,,,,,,1627534.0,3.0,0.0,Dort,1629652.0,,,,,,,,,,,,,
343,PT00M02.70S,2022-01-08T02:06:40.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629652,,,1610612760,57,73,2022-01-08T02:06:40Z,3340000,,,0,,L. Dort Free Throw 1 of 2 (11 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
344,PT00M02.70S,2022-01-08T02:06:43.9Z,2,REGULAR,substitution,out,[],1630544,,,1610612760,57,73,2022-01-08T02:06:50Z,3350000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M02.70S,2022-01-08T02:06:43.9Z,2,REGULAR,substitution,out,[],1629006,,,1610612760,57,73,2022-01-08T02:06:50Z,3360000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M02.70S,2022-01-08T02:06:43.9Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,57,73,2022-01-08T02:06:50Z,3370000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M02.70S,2022-01-08T02:06:43.9Z,2,REGULAR,substitution,in,[],1627736,,,1610612760,57,73,2022-01-08T02:06:50Z,3380000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M02.70S,2022-01-08T02:06:40.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629652,,,1610612760,57,73,2022-01-08T02:07:06Z,3390000,,,0,,MISS L. Dort Free Throw 2 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,Missed,,,,,,,,,,,,
349,PT00M00.30S,2022-01-08T02:06:43.3Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,57,73,2022-01-08T02:07:06Z,3400000,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,348.0,1.0,1.0,0.0,,,,,,
350,PT00M00.00S,2022-01-08T02:07:11.6Z,2,REGULAR,3pt,Jump Shot,[],1627752,33.590670170827856,51.470588235294116,1610612750,57,73,2022-01-08T02:07:26Z,3410000,7.0,572.0,1,right,MISS T. Prince 57' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,Missed,,57.17,,,,,,,,,,
351,PT00M00.00S,2022-01-08T02:07:11.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,57,73,2022-01-08T02:16:24Z,3420000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,350.0,,,,,,,,,
352,PT00M00.00S,2022-01-08T02:07:23.9Z,2,REGULAR,period,end,[],0,,,1610612750,57,73,2022-01-08T02:16:24Z,3430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-01-08T02:21:21.5Z,3,REGULAR,substitution,out,['startperiod'],203488,,,1610612750,57,73,2022-01-08T02:22:13Z,3440000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-01-08T02:21:21.5Z,3,REGULAR,substitution,out,['startperiod'],1630598,,,1610612750,57,73,2022-01-08T02:22:13Z,3450000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-01-08T02:21:21.5Z,3,REGULAR,substitution,out,['startperiod'],1627752,,,1610612750,57,73,2022-01-08T02:22:13Z,3460000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-01-08T02:21:21.5Z,3,REGULAR,substitution,out,['startperiod'],1627736,,,1610612750,57,73,2022-01-08T02:22:13Z,3470000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-01-08T02:21:21.5Z,3,REGULAR,substitution,in,['startperiod'],1630526,,,1610612750,57,73,2022-01-08T02:22:13Z,3480000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-01-08T02:21:21.5Z,3,REGULAR,substitution,in,['startperiod'],1630544,,,1610612750,57,73,2022-01-08T02:22:13Z,3490000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-01-08T02:21:21.5Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,57,73,2022-01-08T02:22:13Z,3500000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-01-08T02:21:21.5Z,3,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,57,73,2022-01-08T02:22:13Z,3510000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-01-08T02:22:30.7Z,3,REGULAR,period,start,[],0,,,1610612760,57,73,2022-01-08T02:22:30Z,3520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT11M41.00S,2022-01-08T02:22:49.5Z,3,REGULAR,3pt,Jump Shot,[],1630581,67.49342969776609,23.284313725490197,1610612760,57,73,2022-01-08T02:22:54Z,3530000,-134.0,253.0,1,right,MISS J. Giddey 28' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,Missed,,28.62,,,,,,,,,,
365,PT11M38.00S,2022-01-08T02:22:52.5Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,57,73,2022-01-08T02:22:54Z,3540000,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,364.0,4.0,4.0,0.0,,,,,,
366,PT11M18.00S,2022-01-08T02:23:12.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,10.988830486202366,54.90196078431373,1610612750,57,73,2022-01-08T02:23:17Z,3550000,-25.0,51.0,1,left,MISS J. Vanderbilt Layup - blocked,"[1629020, 1629652]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,Missed,,5.64,,,,,,,,Dort,1629652.0,
367,PT11M18.00S,2022-01-08T02:23:12.1Z,3,REGULAR,block,,[],1629652,,,1610612750,57,73,2022-01-08T02:23:14Z,3560000,,,0,,L. Dort BLOCK (2 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT11M18.00S,2022-01-08T02:23:12.1Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,57,73,2022-01-08T02:23:17Z,3570000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:5),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,366.0,7.0,5.0,2.0,,,,,,
369,PT11M18.00S,2022-01-08T02:23:16.8Z,3,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612750,57,73,2022-01-08T02:23:34Z,3580000,,,0,,T. Mann shooting personal FOUL (2 PF) (Vanderbilt 2 FT),"[1630544, 1629020]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,1627534.0,2.0,0.0,Vanderbilt,1629020.0,,,,,,,,,,,,,
371,PT11M18.00S,2022-01-08T02:23:36.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629020,,,1610612750,57,74,2022-01-08T02:23:53Z,3600000,,,0,,J. Vanderbilt Free Throw 1 of 2 (7 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,
372,PT11M18.00S,2022-01-08T02:23:36.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629020,,,1610612750,57,74,2022-01-08T02:23:53Z,3610000,,,0,,MISS J. Vanderbilt Free Throw 2 of 2,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,Missed,,,,,,,,,,,,
373,PT11M16.00S,2022-01-08T02:23:38.8Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,57,74,2022-01-08T02:23:53Z,3620000,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,372.0,2.0,2.0,0.0,,,,,,
374,PT11M09.00S,2022-01-08T02:24:00.5Z,3,REGULAR,turnover,out-of-bounds,[],1630526,,,1610612760,57,74,2022-01-08T02:24:11Z,3630000,,,0,,J. Robinson-Earl lost ball out-of-bounds TURNOVER (2 TO),[1630526],1610612760.0,OKC,lost ball,,,Robinson-Earl,J. Robinson-Earl,,,,,2.0,,,1627534.0,,,,,,,,,,,,,,,,,
375,PT11M09.00S,2022-01-08T02:24:05.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,57,74,2022-01-08T02:24:05Z,3640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
